index,source,target,distanceNorm
67,77,246,0.8845626796220278
68,82,246,0.9938602566651012
69,84,246,0.9962161884580772
72,133,246,0.9259914373717186
74,137,246,0.9999863743449892
75,163,246,0.9665882611038412
76,166,246,0.999991279559405
80,82,273,0.9744305775519392
81,84,273,0.9859023089332016
86,137,273,0.9999874425896348
87,163,273,0.8703270838981044
88,166,273,0.9999852624997332
89,246,273,0.9999841070540124
93,82,283,0.9373985509644814
94,84,283,0.8395825459653852
100,163,283,0.9373985509644814
102,246,283,0.9166491705772444
120,65,319,0.9999021392173856
121,77,319,0.9819130613491556
122,82,319,0.9734019884650218
123,84,319,0.9115940819435074
126,133,319,0.9576417747356496
129,163,319,0.996604246963947
131,246,319,0.942813260471674
133,283,319,0.9373985509644814
136,65,333,0.9840788470208784
137,77,333,0.9288480365246083
138,82,333,0.9473882776515284
139,84,333,0.8704228518118605
142,133,333,0.8880180238663885
145,163,333,0.9840972494440932
147,246,333,0.9078342584744664
149,283,333,0.8986469659485721
151,319,333,0.9953474446249156
0,8,115,0.9999780674201536
1,8,132,0.976444336885209
2,115,132,0.9829911182274564
3,8,162,0.9998872842698217
4,115,162,0.9997659277734096
5,132,162,0.9578656928103331
6,8,176,0.8603028073835587
7,115,176,0.8912169134158313
10,8,202,0.9677442976075754
11,115,202,0.9754507476270902
13,162,202,0.9466460083876632
15,8,225,0.8752138278126315
16,115,225,0.9211202892318112
21,8,255,0.950385458301064
22,115,255,0.9732383149418354
24,162,255,0.8761583892716129
28,8,260,0.9609798992275932
29,115,260,0.9710479265900216
31,162,260,0.9330676921000683
33,202,260,0.9901450538555908
45,8,322,0.9539465120448172
46,115,322,0.969843975069533
48,162,322,0.906853600425692
0,89,105,0.9969764735560454
1,89,119,0.9985795311700151
3,89,132,0.966061144854737
6,89,146,0.9965411930724254
7,105,146,0.976428333411016
10,89,152,0.9788906010082844
15,89,246,0.9995740936745277
16,105,246,0.9864164247253788
17,119,246,0.9657616000402804
18,132,246,0.9578626736824079
19,146,246,0.9671713870725832
20,152,246,0.9556078853008226
21,89,272,0.9993754746218554
22,105,272,0.9832390739680494
23,119,272,0.9483887641337716
24,132,272,0.9328850319890172
25,146,272,0.957327661640942
26,152,272,0.9369681323317312
27,246,272,0.9999810366551776
1,29,55,0.8192396545214803
2,43,55,0.9996164767092404
5,55,86,0.8673258681848409
7,43,102,0.8122384518223018
8,55,102,0.9437617291481062
11,43,118,0.996506009674206
12,55,118,0.9966008277204874
17,55,132,0.9016974916384822
22,43,141,0.9975899423740608
23,55,141,0.9991279858429334
25,102,141,0.9929164004772402
26,118,141,0.9460184257782991
27,132,141,0.8093854348062176
28,29,142,0.8917008124312507
29,43,142,0.9991007775063075
30,55,142,0.9998916761868486
31,86,142,0.9024150212912184
32,102,142,0.9842255028714576
33,118,142,0.9855130821529764
34,132,142,0.912611259930804
35,141,142,0.9996341799656784
37,43,152,0.9976978211724262
38,55,152,0.9991924566584076
39,86,152,0.8085530873013137
40,102,152,0.994819715845444
41,118,152,0.9489579544750604
42,132,152,0.8208720869623021
43,141,152,0.9999987606087438
44,142,152,0.9996755163182364
46,43,205,0.9984866744233218
47,55,205,0.9996064252423328
50,118,205,0.9940900135278828
52,141,205,0.9883075673401766
53,142,205,0.9973957489845048
54,152,205,0.9890127334492546
56,43,226,0.996518885868634
57,55,226,0.9939271819199764
60,118,226,0.9490599085504576
62,141,226,0.9220906268962352
63,142,226,0.9774852870757922
64,152,226,0.9261365367081053
65,205,226,0.98827543692001
67,43,246,0.999662260648143
68,55,246,0.9995677853648388
71,118,246,0.994192435889521
73,141,246,0.9936419327157152
74,142,246,0.9982702447655386
75,152,246,0.9939904534703172
76,205,246,0.9985449362361004
77,226,246,0.9914632760022736
79,43,299,0.9634127895992332
80,55,299,0.9934242315845804
85,141,299,0.9366440655024084
86,142,299,0.9832392313551452
87,152,299,0.9403292208747492
88,205,299,0.9101815960779936
90,246,299,0.9358580655366128
106,43,329,0.969310873812489
107,55,329,0.9965207914420208
112,141,329,0.9842546301755346
113,142,329,0.9973339439413272
114,152,329,0.9853400407368084
115,205,329,0.9160297737172168
117,246,329,0.9427409303271784
1,6,78,0.9881580076269988
2,53,78,0.9922332645777856
5,78,132,0.9928926923263074
6,6,142,0.9766227190407268
7,53,142,0.9659923170952676
8,78,142,0.9996152963100012
9,132,142,0.9648533491445312
12,78,190,0.9743370003350548
14,142,190,0.9091540749371354
15,6,191,0.8001566514414928
17,78,191,0.9982081306029844
19,142,191,0.9836172878125684
23,78,198,0.9910625235942
25,142,198,0.9370417575719391
30,78,301,0.807808592524537
36,6,334,0.8590868952453444
38,78,334,0.9959605490576128
40,142,334,0.9832745661314404
42,191,334,0.8874142780616741
47,78,335,0.9912663775328896
49,142,335,0.9451616161887302
0,32,132,0.9447189210486558
1,32,174,0.9492711600874266
3,32,201,0.9999998398842608
4,132,201,0.9466859047307611
5,174,201,0.9525152348112584
6,32,204,0.9874808720389476
9,201,204,0.9888119522943659
10,32,222,0.9970186409067858
13,201,222,0.9972745237784384
15,32,301,0.8690308098811687
18,201,301,0.8804678736417583
0,61,64,0.999875107668302
1,61,99,0.9727279327946556
2,64,99,0.9689982015602568
3,61,111,0.97270640845333
4,64,111,0.9689753189731218
5,99,111,0.9999999955746836
6,61,113,0.8952937421567518
7,64,113,0.8523985686867902
10,61,120,0.9875141343053676
11,64,120,0.9855488573555788
12,99,120,0.9465955364148037
13,111,120,0.946536512666626
17,99,127,0.9727924570174832
18,111,127,0.9726633353734688
21,61,132,0.9235719786398524
22,64,132,0.8987818392116657
23,99,132,0.8634481936697403
24,111,132,0.8632720773656054
26,120,132,0.8178866632861771
28,61,142,0.9767292097637408
29,64,142,0.973263396598712
30,99,142,0.9998351749728108
31,111,142,0.9998334626590912
33,120,142,0.957421538390234
34,127,142,0.9866405691030994
35,132,142,0.8957423076501129
45,61,206,0.9976165132919018
46,64,206,0.9949431272325822
47,99,206,0.9226572085045214
48,111,206,0.922587537967851
49,113,206,0.8707375257000383
50,120,206,0.9509841565500292
52,132,206,0.8664289014880475
53,142,206,0.9355823139456328
78,61,244,0.9998999923576984
79,64,244,0.999551656176988
80,99,244,0.9758709291351456
81,111,244,0.9758506336586452
82,113,244,0.9283997869896498
83,120,244,0.9875141343053676
85,132,244,0.9431331631036785
86,142,244,0.9796335371864636
88,206,244,0.9991680912233428
91,61,286,0.9907812566453048
92,64,286,0.9885288443378122
93,99,286,0.9951051881235656
94,111,286,0.9950959096649888
95,113,286,0.9418105672474312
96,120,286,0.9875141343053676
97,127,286,0.9374226091274712
98,132,286,0.989451624959723
99,142,286,0.9967323862640493
100,162,286,0.8422901481374103
101,206,286,0.9795836510352876
104,244,286,0.9925909272353358
0,71,77,0.9724039933965092
1,71,92,0.9589064344779142
2,77,92,0.9351661439037684
3,71,121,0.9986962344220996
4,77,121,0.9901724594580368
5,92,121,0.9831355868178104
7,77,132,0.9200242573742968
10,71,158,0.9995598341877726
11,77,158,0.998079549720288
12,92,158,0.9957569680316596
13,121,158,0.99996583182456
14,132,158,0.9445003967584684
16,77,234,0.9616752024417466
20,158,234,0.9383305519621896
22,77,246,0.9532903599260341
24,121,246,0.8714028525992146
26,158,246,0.970239867827116
28,71,283,0.9715037457343958
29,77,283,0.8538246632814595
31,121,283,0.993779579411995
33,158,283,0.9979462367311039
37,77,301,0.9386355383290022
41,158,301,0.9206641020839595
46,77,324,0.8248664309499222
50,158,324,0.8210781194892365
0,52,89,0.9668257167970716
1,52,121,0.9706751372575562
2,89,121,0.999986172571981
4,89,132,0.9643125648481964
5,121,132,0.9643125648481964
6,52,141,0.9460267449551176
7,89,141,0.9997010438661804
8,121,141,0.999558669822519
9,132,141,0.9519867924124592
11,89,185,0.997274271613771
12,121,185,0.9959885390104014
14,141,185,0.9999360069864214
15,52,228,0.8490260499573803
16,89,228,0.9926895195944928
17,121,228,0.994464735997326
19,141,228,0.9812624043202182
20,185,228,0.8426921464949274
22,89,250,0.9911896694469444
23,121,250,0.992522642205392
25,141,250,0.9829510378213632
26,185,250,0.8538108463807794
37,89,308,0.9042798111508078
38,121,308,0.9043604867499452
40,141,308,0.8421401464998527
46,89,313,0.9895163115860328
47,121,313,0.9909736220978425
49,141,313,0.9780010869960162
50,185,313,0.8140405836091416
51,228,313,0.8610880668017173
56,89,338,0.982898875364297
57,121,338,0.9799009895224712
59,141,338,0.988795474083803
60,185,338,0.9011725995187228
0,34,54,0.9636897365321262
1,34,121,0.9535399551103302
2,54,121,0.9970265651446006
4,54,132,0.9400950548510312
5,121,132,0.9153934171317976
6,34,246,0.9832193930357012
7,54,246,0.9989583660750128
8,121,246,0.9950124067641406
9,132,246,0.9400325021470494
11,54,268,0.9859987672395836
12,121,268,0.9264586216742308
14,246,268,0.9905830976124014
21,34,277,0.9698698810125036
22,54,277,0.9984507712601772
23,121,277,0.999942284895704
24,132,277,0.9476412107363462
25,246,277,0.9969226206740048
26,268,277,0.9545793167290464
1,132,252,0.9263664657629448
3,132,290,0.9508952416631712
5,252,290,0.929963364582784
3,119,151,0.8612299466948881
4,126,151,0.9991155388340482
5,132,151,0.97403934201858
7,126,163,0.8522667290139402
9,151,163,0.993789477912996
13,151,173,0.8545655836385283
15,119,181,0.8570485681312741
16,126,181,0.9991489658080256
17,132,181,0.9734078513277128
18,151,181,0.9999999194090156
19,163,181,0.9941838896241804
20,173,181,0.8505055347910019
21,119,295,0.980528937011649
22,126,295,0.9922197016921436
23,132,295,0.9846996897197188
24,151,295,0.9995102233942954
25,163,295,0.9105296590033974
26,173,295,0.9820385725056348
27,181,295,0.9994975822563082
31,151,296,0.973536240545308
34,181,296,0.9740767010735966
35,295,296,0.8341232964937059
39,151,301,0.8140014141402866
42,181,301,0.8086443534854965
43,295,301,0.9112275291951136
3,11,126,0.9811359032181102
4,93,126,0.8166608631571151
5,94,126,0.8750537903292698
9,126,132,0.9658291523502752
10,11,133,0.95304382334257
13,126,133,0.9997329819166078
14,132,133,0.8157504991796358
16,93,138,0.9210327114012168
17,94,138,0.9307839897009562
18,126,138,0.9986531160516756
20,133,138,0.992159420393282
21,11,142,0.9723398957101768
24,126,142,0.998692647022694
26,133,142,0.9982588929496006
27,138,142,0.9880610557414616
31,126,150,0.9989165855918704
33,133,150,0.9754105694902676
34,138,150,0.943710239359564
35,142,150,0.9215875848359848
37,93,187,0.9209309815065851
38,94,187,0.9306948459280202
39,126,187,0.9986521076412872
41,133,187,0.9921545782682764
42,138,187,0.9999999998109398
43,142,187,0.9880550993558542
44,150,187,0.9436665054529629
48,126,189,0.9283836393338388
51,138,189,0.9559605276274152
54,187,189,0.9558935549534192
58,126,231,0.9943323483239624
60,133,231,0.942860932096882
61,138,231,0.9792277244605342
62,142,231,0.8734762578703933
64,187,231,0.9792043091103996
69,126,281,0.9848479893219888
71,133,281,0.9797242083202335
72,138,281,0.8402065606323634
73,142,281,0.9978373265071456
75,187,281,0.8401294254952205
92,93,308,0.90822279136212
93,94,308,0.9197460225611436
94,126,308,0.9985352062943572
96,133,308,0.9915954052377196
97,138,308,0.9999975213755696
98,142,308,0.9873695790200115
99,150,308,0.9386028465953116
100,187,308,0.999997564481207
101,189,308,0.9479871023103345
102,231,308,0.9764639285222158
103,281,308,0.8312897155375552
0,4,118,0.9865588036071574
1,4,124,0.9999895604322172
2,118,124,0.9962377063991872
3,4,132,0.9886791536728128
4,118,132,0.9919664901611486
5,124,132,0.9969832160580919
7,118,218,0.8235488919254308
8,124,218,0.9013485899022622
12,124,266,0.8732282965915756
0,30,122,0.9926252503554992
2,122,132,0.9791461363080818
4,122,194,0.9884615443198344
7,122,284,0.9971291328870509
10,30,291,0.9105741644725384
11,122,291,0.9985983718731992
14,284,291,0.9504172150487484
16,122,301,0.9221950364357024
0,87,89,0.8927425167224898
2,89,95,0.9769508973876152
3,87,107,0.9618924633122272
4,89,107,0.999942292674444
5,95,107,0.9885897518613528
7,89,118,0.983149933924192
9,107,118,0.9696564875510776
16,89,142,0.9997762078705428
17,95,142,0.9362959234537056
18,107,142,0.9994913037858316
19,118,142,0.9484358345841336
22,89,187,0.9986831087561772
23,95,187,0.8331244496112865
24,107,187,0.9980748566007832
26,132,187,0.8123298295747171
27,142,187,0.9995446896753644
29,89,205,0.998712857507499
30,95,205,0.91992215823797
31,107,205,0.998712857507499
34,142,205,0.9973224324004236
35,187,205,0.9911168534958892
42,142,262,0.8377494535542781
43,187,262,0.9669355684818336
3,97,183,0.9304778010539008
4,132,183,0.8877047834549014
5,179,183,0.8398639215921834
6,97,246,0.9703715054428363
7,132,246,0.9628119778355824
8,179,246,0.8945519822675126
9,183,246,0.9958765522602792
13,183,292,0.9251784350090818
14,246,292,0.9773949425804148
0,10,13,0.984790053482694
3,10,72,0.9134905805936644
6,10,89,0.9993163623535376
7,13,89,0.9072458325407186
9,72,89,0.882776892846104
10,10,98,0.9993203501219866
11,13,98,0.9075916091279808
13,72,98,0.8828721477630778
14,89,98,0.9999999941616848
21,10,129,0.9848598424890728
25,89,129,0.9399010427792626
26,98,129,0.9401511194167292
36,10,162,0.9674434071613668
39,72,162,0.9960317822132267
40,89,162,0.9576264774141348
41,98,162,0.957656923282162
45,10,167,0.9968466856415756
46,13,167,0.8866803223210502
47,63,167,0.8637397204897391
48,72,167,0.9651261043159696
49,89,167,0.9932414758867364
50,98,167,0.9932539696026196
52,129,167,0.8983022716350588
54,162,167,0.9843160615131
55,10,185,0.996790794292925
56,13,185,0.8842261602505836
57,63,185,0.8660309113090163
58,72,185,0.9654864577824196
59,89,185,0.9931599878928921
60,98,185,0.9931725559636658
62,129,185,0.8962482465596605
64,162,185,0.9844387579101564
65,167,185,0.9999997533312068
66,10,219,0.9115603573837172
76,167,219,0.8625505674049642
77,185,219,0.8585756278950011
91,10,277,0.9983489810705858
92,13,277,0.9517385390829732
94,72,277,0.9529605024701364
95,89,277,0.9955476405874096
96,98,277,0.9955577976702932
98,129,277,0.9533194850568248
100,162,277,0.9802378444441936
101,167,277,0.9997582514511022
102,185,277,0.9997425634356142
103,219,277,0.961578450127713
105,10,286,0.9705691944342656
107,63,286,0.8285103040496453
108,72,286,0.997988609171374
109,89,286,0.9611775381147776
110,98,286,0.9612067612658246
114,162,286,0.9999173270339486
115,167,286,0.9864876668129734
116,185,286,0.9866017230011814
119,277,286,0.9826782821841796
120,10,297,0.994922570648044
121,13,297,0.8033135485996057
122,63,297,0.9262969035637434
123,72,297,0.9753114015701296
124,89,297,0.9905392324145454
125,98,297,0.9905539851625156
127,129,297,0.8286612992546976
129,162,297,0.9878459231665424
130,167,297,0.9997705626517404
131,185,297,0.9997853594949436
134,277,297,0.9990581218688488
135,286,297,0.9897526292289796
153,10,335,0.9682854218055372
155,63,335,0.9140461980774452
156,72,335,0.9428620151360512
157,89,335,0.9476760035412891
158,98,335,0.9477431302285884
162,162,335,0.9665909256080216
163,167,335,0.995504344459444
164,185,335,0.9956361243932168
167,277,335,0.9903985154863642
168,286,335,0.97277138463463
169,297,335,0.998644538693628
0,120,124,0.99841890153987
1,120,126,0.9999979740897904
2,124,126,0.9986369520958452
3,120,132,0.9862571363694821
5,126,132,0.987859838048564
6,120,157,0.9919567070896376
7,124,157,0.9814179253810368
8,126,157,0.9936359880906308
10,120,301,0.9851731833845662
12,126,301,0.9866129345555176
0,1,22,0.9966107112835272
1,1,31,0.911400378841136
3,1,89,0.999997601650285
4,22,89,0.9960497768592472
5,31,89,0.9189931378665158
6,1,107,0.988295665370276
8,31,107,0.8091274436950849
9,89,107,0.9895871519573802
10,1,111,0.993659157866458
13,89,111,0.9950471167254716
14,107,111,0.8956295208169311
21,1,132,0.9591927293428204
24,89,132,0.9624205470727132
28,1,142,0.9998911324687524
29,22,142,0.9920093559515945
30,31,142,0.9565852380641788
31,89,142,0.9999210495328188
32,107,142,0.9955519320644736
33,111,142,0.9988824576810148
35,132,142,0.9689876555043776
36,1,206,0.992458687903131
39,89,206,0.9934909429977292
40,107,206,0.9722271945672843
41,111,206,0.932554153477822
44,142,206,0.9979528931543938
45,1,246,0.9998091049653948
46,22,246,0.9887759797820138
47,31,246,0.9680382279309856
48,89,246,0.9998494958525108
49,107,246,0.99716987534212
50,111,246,0.9989807215912321
52,132,246,0.970055484785888
53,142,246,0.9999885561079244
54,206,246,0.9988736356304064
55,1,267,0.9450244006016147
58,89,267,0.9464083970362294
63,142,267,0.9410465814454768
65,246,267,0.9378699773744532
0,23,26,0.836346757065088
2,26,124,0.8973422818431959
3,23,126,0.9921191275438376
4,26,126,0.9926622917438096
5,124,126,0.969031701387853
10,23,138,0.8483519456439982
11,26,138,0.9263931721379526
13,126,138,0.9974164953905628
21,23,303,0.9948591824973256
22,26,303,0.9957293925637304
23,124,303,0.9778196138974632
24,126,303,0.999953768448586
25,132,303,0.8595470847604598
26,138,303,0.9996339660805814
1,38,73,0.969265917559206
2,49,73,0.9806523018884606
3,38,201,0.9618645530833768
4,49,201,0.9818844416870772
5,73,201,0.9999327427595444
