lemma,pos,ner
on,IN,O
it,PRP,O
.,.,O
"""",``,O
"""",``,O
how,WRB,O
could,MD,O
he,PRP,O
be,VB,O
place,VBN,O
there,RB,O
?,.,O
"""",``,O
"""",``,O
that,DT,O
be,VBD,O
the,DT,O
question,NN,O
which,WDT,O
we,PRP,O
have,VBD,O
to,TO,O
answer,VB,O
.,.,O
there,EX,O
be,VBZ,O
only,RB,O
one,CD,O
possible,JJ,O
way,NN,O
.,.,O
you,PRP,O
be,VBP,O
aware,JJ,O
that,IN,O
the,DT,O
Underground,NNP,MISC
run,VBZ,O
clear,JJ,O
of,IN,O
tunnel,NNS,O
at,IN,O
some,DT,O
point,NNS,O
in,IN,O
the,DT,O
West,NNP,MISC
End,NNP,MISC
.,.,O
I,PRP,O
have,VBD,O
a,DT,O
vague,JJ,O
memory,NN,O
that,WDT,O
as,IN,O
I,PRP,O
have,VBP,O
travel,VBN,O
by,IN,O
it,PRP,O
I,PRP,O
have,VBP,O
occasionally,RB,O
see,VBN,O
window,NNS,O
just,RB,O
above,IN,O
my,PRP$,O
head,NN,O
.,.,O
now,RB,O
",",",",O
suppose,VB,O
that,IN,O
a,DT,O
train,NN,O
halt,VBN,O
under,IN,O
such,PDT,O
a,DT,O
window,NN,O
",",",",O
would,MD,O
there,RB,O
be,VB,O
any,DT,O
difficulty,NN,O
in,IN,O
lay,VBG,O
a,DT,O
body,NN,O
upon,IN,O
the,DT,O
roof,NN,O
?,.,O
"""",``,O
"""",``,O
it,PRP,O
seem,VBZ,O
most,RBS,O
improbable,JJ,O
.,.,O
"""",``,O
"""",``,O
we,PRP,O
must,MD,O
fall,VB,O
back,RB,O
upon,IN,O
the,DT,O
old,JJ,O
axiom,NN,O
that,IN,O
when,WRB,O
all,DT,O
other,JJ,O
contingency,NNS,O
fail,VBP,O
",",",",O
whatever,WDT,O
remain,VBZ,O
",",",",O
however,RB,O
improbable,JJ,O
",",",",O
must,MD,O
be,VB,O
the,DT,O
truth,NN,O
.,.,O
here,RB,O
all,DT,O
other,JJ,O
contingency,NNS,O
have,VBP,O
fail,VBN,O
.,.,O
when,WRB,O
I,PRP,O
find,VBD,O
that,IN,O
the,DT,O
lead,VBG,O
international,JJ,O
agent,NN,O
",",",",O
who,WP,O
have,VBD,O
just,RB,O
leave,VBN,O
London,NNP,LOCATION
",",",",O
live,VBD,O
in,IN,O
a,DT,O
row,NN,O
of,IN,O
house,NNS,O
which,WDT,O
abut,VBD,O
upon,IN,O
the,DT,O
Underground,NNP,MISC
",",",",O
I,PRP,O
be,VBD,O
so,RB,O
pleased,JJ,O
that,IN,O
you,PRP,O
be,VBD,O
a,DT,O
little,JJ,O
astonished,JJ,O
at,IN,O
my,PRP$,O
sudden,JJ,O
frivolity,NN,O
.,.,O
"""",``,O
"""",``,O
oh,UH,O
",",",",O
that,DT,O
be,VBD,O
it,PRP,O
",",",",O
be,VBD,O
it,PRP,O
?,.,O
"""",``,O
"""",``,O
yes,UH,O
",",",",O
that,DT,O
be,VBD,O
it,PRP,O
.,.,O
Mr.,NNP,PERSON
Hugo,NNP,PERSON
Oberstein,NNP,PERSON
",",",",O
of,IN,O
13,CD,O
Caulfield,NNP,ORGANIZATION
Gardens,NNPS,ORGANIZATION
",",",",O
have,VBD,O
become,VBN,O
my,PRP$,O
objective,NN,O
.,.,O
I,PRP,O
begin,VBD,O
my,PRP$,O
operation,NNS,O
at,IN,O
Gloucester,NNP,LOCATION
Road,NNP,LOCATION
Station,NNP,LOCATION
",",",",O
where,WRB,O
a,DT,O
very,RB,O
helpful,JJ,O
official,JJ,O
walk,VBD,O
with,IN,O
I,PRP,O
along,IN,O
the,DT,O
track,NN,O
and,CC,O
allow,VBD,O
I,PRP,O
to,TO,O
satisfy,VB,O
myself,PRP,O
not,RB,O
only,RB,O
that,IN,O
the,DT,O
back,NN,O
-,HYPH,O
stair,NN,O
window,NNS,O
of,IN,O
Caulfield,NNP,LOCATION
Gardens,NNP,LOCATION
open,JJ,O
on,IN,O
the,DT,O
line,NN,O
but,CC,O
the,DT,O
even,RB,O
more,RBR,O
essential,JJ,O
fact,NN,O
that,IN,O
",",",",O
owe,VBG,O
to,IN,O
the,DT,O
intersection,NN,O
of,IN,O
one,CD,O
of,IN,O
the,DT,O
larger,JJR,O
railway,NNS,O
",",",",O
the,DT,O
Underground,NNP,O
train,NNS,O
be,VBP,O
frequently,RB,O
hold,VBN,O
motionless,JJ,O
for,IN,O
some,DT,O
minute,NNS,O
at,IN,O
that,DT,O
very,RB,O
spot,NN,O
.,.,O
"""",``,O
"""",``,O
splendid,JJ,O
",",",",O
Holmes,NNP,PERSON
!,.,O
you,PRP,O
have,VBP,O
get,VBN,O
it,PRP,O
!,.,O
"""",``,O
"""",``,O
so,RB,O
far,RB,O
--,:,O
so,RB,O
far,RB,O
",",",",O
Watson,NNP,PERSON
.,.,O
we,PRP,O
advance,VBP,O
",",",",O
but,CC,O
the,DT,O
goal,NN,O
be,VBZ,O
afar,RB,O
.,.,O
well,UH,O
",",",",O
have,VBG,O
see,VBN,O
the,DT,O
back,NN,O
of,IN,O
Caulfield,NNP,LOCATION
Gardens,NNPS,LOCATION
",",",",O
I,PRP,O
visit,VBD,O
the,DT,O
front,NN,O
and,CC,O
satisfied,JJ,O
myself,PRP,O
that,IN,O
the,DT,O
bird,NN,O
be,VBD,O
indeed,RB,O
fly,VBN,O
.,.,O
it,PRP,O
be,VBZ,O
a,DT,O
considerable,JJ,O
house,NN,O
",",",",O
unfurnished,JJ,O
",",",",O
so,RB,O
far,RB,O
as,IN,O
I,PRP,O
could,MD,O
judge,VB,O
",",",",O
in,IN,O
the,DT,O
upper,JJ,O
room,NNS,O
.,.,O
Oberstein,NNP,PERSON
live,VBD,O
there,RB,O
with,IN,O
a,DT,O
single,JJ,O
valet,NN,O
",",",",O
who,WP,O
be,VBD,O
probably,RB,O
a,DT,O
confederate,JJ,O
entirely,RB,O
in,IN,O
he,PRP$,O
confidence,NN,O
.,.,O
we,PRP,O
must,MD,O
bear,VB,O
in,IN,O
mind,NN,O
that,IN,O
Oberstein,NNP,PERSON
have,VBZ,O
go,VBN,O
to,IN,O
the,DT,O
continent,NN,O
to,TO,O
dispose,VB,O
of,IN,O
he,PRP$,O
booty,NN,O
",",",",O
but,CC,O
not,RB,O
with,IN,O
any,DT,O
idea,NN,O
of,IN,O
flight,NN,O
;,:,O
for,IN,O
he,PRP,O
have,VBD,O
no,DT,O
reason,NN,O
to,TO,O
fear,VB,O
a,DT,O
warrant,NN,O
",",",",O
and,CC,O
the,DT,O
idea,NN,O
of,IN,O
a,DT,O
amateur,JJ,O
domiciliary,JJ,O
visit,NN,O
would,MD,O
certainly,RB,O
never,RB,O
occur,VB,O
to,IN,O
he,PRP,O
.,.,O
yet,CC,O
that,DT,O
be,VBZ,O
precisely,RB,O
what,WP,O
we,PRP,O
be,VBP,O
about,RB,O
to,TO,O
make,VB,O
.,.,O
"""",``,O
"""",``,O
could,MD,O
we,PRP,O
not,RB,O
get,VB,O
a,DT,O
warrant,NN,O
and,CC,O
legalize,VB,O
it,PRP,O
?,.,O
"""",``,O
"""",``,O
hardly,RB,O
on,IN,O
the,DT,O
evidence,NN,O
.,.,O
"""",``,O
"""",``,O
what,WP,O
can,MD,O
we,PRP,O
hope,VB,O
to,TO,O
do,VB,O
?,.,O
"""",``,O
"""",``,O
we,PRP,O
can,MD,O
not,RB,O
tell,VB,O
what,WP,O
correspondence,NN,O
may,MD,O
be,VB,O
there,RB,O
.,.,O
"""",``,O
"""",``,O
I,PRP,O
do,VBP,O
not,RB,O
like,VB,O
it,PRP,O
",",",",O
Holmes,NNP,PERSON
.,.,O
"""",``,O
"""",``,O
my,PRP$,O
dear,JJ,O
fellow,NN,O
",",",",O
you,PRP,O
shall,MD,O
keep,VB,O
watch,NN,O
in,IN,O
the,DT,O
street,NN,O
.,.,O
I,PRP,O
will,MD,O
do,VB,O
the,DT,O
criminal,JJ,O
part,NN,O
.,.,O
it,PRP,O
be,VBZ,O
not,RB,O
a,DT,O
time,NN,O
to,TO,O
stick,VB,O
at,IN,O
trifle,NNS,O
.,.,O
think,VB,O
of,IN,O
Mycroft,NNP,PERSON
's,POS,O
note,NN,O
",",",",O
of,IN,O
the,DT,O
Admiralty,NNP,O
",",",",O
the,DT,O
Cabinet,NNP,ORGANIZATION
",",",",O
the,DT,O
exalt,VBN,O
person,NN,O
who,WP,O
wait,VBZ,O
for,IN,O
news,NN,O
.,.,O
we,PRP,O
be,VBP,O
bind,VBN,O
to,TO,O
go,VB,O
.,.,O
"""",``,O
my,PRP$,O
answer,NN,O
be,VBD,O
to,TO,O
rise,VB,O
from,IN,O
the,DT,O
table,NN,O
.,.,O
"""",'',O
you,PRP,O
be,VBP,O
right,RB,O
",",",",O
Holmes,NNP,PERSON
.,.,O
we,PRP,O
be,VBP,O
bind,VBN,O
to,TO,O
go,VB,O
.,.,O
"""",``,O
he,PRP,O
spring,VBD,O
up,RP,O
and,CC,O
shake,VBD,O
I,PRP,O
by,IN,O
the,DT,O
hand,NN,O
.,.,O
"""",'',O
I,PRP,O
know,VBD,O
you,PRP,O
would,MD,O
not,RB,O
shrink,VB,O
at,IN,O
the,DT,O
last,JJ,O
",",",",O
"""",'',O
say,VBD,O
he,PRP,O
",",",",O
and,CC,O
for,IN,O
a,DT,O
moment,NN,O
I,PRP,O
see,VBD,O
something,NN,O
in,IN,O
he,PRP$,O
eye,NNS,O
which,WDT,O
be,VBD,O
nearer,RBR,O
to,IN,O
tenderness,NN,O
than,IN,O
I,PRP,O
have,VBD,O
ever,RB,O
see,VBN,O
.,.,O
the,DT,O
next,JJ,O
instant,NN,O
he,PRP,O
be,VBD,O
he,PRP$,O
masterful,JJ,O
",",",",O
practical,JJ,O
self,NN,O
once,RB,O
more,RBR,O
.,.,O
"""",``,O
it,PRP,O
be,VBZ,O
nearly,RB,O
half,PDT,O
a,DT,O
mile,NN,O
",",",",O
but,CC,O
there,EX,O
be,VBZ,O
no,DT,O
hurry,NN,O
.,.,O
let,VB,O
we,PRP,O
walk,VB,O
",",",",O
"""",'',O
say,VBD,O
he,PRP,O
.,.,O
"""",'',O
do,VB,O
not,RB,O
drop,VB,O
the,DT,O
instrument,NNS,O
",",",",O
I,PRP,O
beg,VBP,O
.,.,O
you,PRP$,O
arrest,NN,O
as,IN,O
a,DT,O
suspicious,JJ,O
character,NN,O
would,MD,O
be,VB,O
a,DT,O
most,RBS,O
unfortunate,JJ,O
complication,NN,O
.,.,O
"""",``,O
Caulfield,NNP,LOCATION
Gardens,NNP,LOCATION
be,VBD,O
one,CD,O
of,IN,O
those,DT,O
line,NNS,O
of,IN,O
flat,JJ,O
-,HYPH,O
faced,JJ,O
pillared,NN,O
",",",",O
and,CC,O
porticoed,JJ,O
house,NNS,O
which,WDT,O
be,VBP,O
so,RB,O
prominent,JJ,O
a,DT,O
product,NN,O
of,IN,O
the,DT,O
middle,JJ,O
victorian,JJ,MISC
epoch,NN,O
in,IN,O
the,DT,O
West,NNP,LOCATION
end,NN,LOCATION
of,IN,LOCATION
London,NNP,LOCATION
.,.,O
next,JJ,O
door,NN,O
there,RB,O
appear,VBD,O
to,TO,O
be,VB,O
a,DT,O
child,NNS,O
's,POS,O
party,NN,O
",",",",O
for,IN,O
the,DT,O
merry,NN,O
buzz,NN,O
of,IN,O
young,JJ,O
voice,NNS,O
and,CC,O
the,DT,O
clatter,NN,O
of,IN,O
a,DT,O
piano,NN,O
resound,VBD,O
through,IN,O
the,DT,O
night,NN,TIME
.,.,O
the,DT,O
fog,NN,O
still,RB,O
hang,VBD,O
about,RB,O
and,CC,O
screen,VBD,O
we,PRP,O
with,IN,O
its,PRP$,O
friendly,JJ,O
shade,NN,O
.,.,O
Holmes,NNP,PERSON
have,VBD,O
light,VBN,O
he,PRP$,O
lantern,NN,O
and,CC,O
flash,VBD,O
it,PRP,O
upon,IN,O
the,DT,O
massive,JJ,O
door,NN,O
.,.,O
"""",``,O
this,DT,O
be,VBZ,O
a,DT,O
serious,JJ,O
proposition,NN,O
",",",",O
"""",'',O
say,VBD,O
he,PRP,O
.,.,O
"""",``,O
it,PRP,O
be,VBZ,O
certainly,RB,O
bolt,VBN,O
as,RB,O
well,RB,O
as,IN,O
lock,VBN,O
.,.,O
we,PRP,O
would,MD,O
do,VB,O
better,JJR,O
in,IN,O
the,DT,O
area,NN,O
.,.,O
there,EX,O
be,VBZ,O
a,DT,O
excellent,JJ,O
archway,NN,O
down,IN,O
yonder,NN,O
in,IN,O
case,NN,O
a,DT,O
too,RB,O
zealous,JJ,O
policeman,NN,O
should,MD,O
intrude,VB,O
.,.,O
give,VB,O
I,PRP,O
a,DT,O
hand,NN,O
",",",",O
Watson,NNP,PERSON
",",",",O
and,CC,O
I,PRP,O
will,MD,O
do,VB,O
the,DT,O
same,JJ,O
for,IN,O
you,PRP,O
.,.,O
"""",``,O
a,DT,O
minute,NN,O
later,RB,O
we,PRP,O
be,VBD,O
both,CC,O
in,IN,O
the,DT,O
area,NN,O
.,.,O
hardly,RB,O
have,VBD,O
we,PRP,O
reach,VBD,O
the,DT,O
dark,JJ,O
shadow,NNS,O
before,IN,O
the,DT,O
step,NN,O
of,IN,O
the,DT,O
policeman,NN,O
be,VBD,O
hear,VBN,O
in,IN,O
the,DT,O
fog,NN,O
above,RB,O
.,.,O
as,IN,O
its,PRP$,O
soft,JJ,O
rhythm,NN,O
die,VBD,O
away,RB,O
",",",",O
Holmes,NNP,PERSON
set,VBD,O
to,TO,O
work,VB,O
upon,IN,O
the,DT,O
lower,JJR,O
door,NN,O
.,.,O
I,PRP,O
see,VBD,O
he,PRP,O
stoop,VB,O
and,CC,O
strain,VB,O
until,IN,O
with,IN,O
a,DT,O
sharp,JJ,O
crash,NN,O
it,PRP,O
fly,VBD,O
open,JJ,O
.,.,O
we,PRP,O
spring,VBD,O
through,IN,O
into,IN,O
the,DT,O
dark,JJ,O
passage,NN,O
",",",",O
close,VBG,O
the,DT,O
area,NN,O
door,NN,O
behind,IN,O
we,PRP,O
.,.,O
Holmes,NNP,PERSON
let,VBD,O
the,DT,O
way,NN,O
up,IN,O
the,DT,O
curving,NN,O
",",",",O
uncarpeted,JJ,O
stair,NN,O
.,.,O
he,PRP$,O
little,JJ,O
fan,NN,O
of,IN,O
yellow,JJ,O
light,NN,O
shine,VBD,O
upon,IN,O
a,DT,O
low,JJ,O
window,NN,O
.,.,O
"""",``,O
here,RB,O
we,PRP,O
be,VBP,O
",",",",O
Watson,NNP,PERSON
--,:,O
this,DT,O
must,MD,O
be,VB,O
the,DT,O
one,CD,O
.,.,O
"""",'',O
he,PRP,O
throw,VBD,O
it,PRP,O
open,JJ,O
",",",",O
and,CC,O
as,IN,O
he,PRP,O
do,VBD,O
so,RB,O
there,RB,O
be,VBD,O
a,DT,O
low,JJ,O
",",",",O
harsh,JJ,O
murmur,NN,O
",",",",O
grow,VBG,O
steadily,RB,O
into,IN,O
a,DT,O
loud,JJ,O
roar,NN,O
as,IN,O
a,DT,O
train,NN,O
dash,VBD,O
past,IN,O
we,PRP,O
in,IN,O
the,DT,O
darkness,NN,O
.,.,O
Holmes,NNP,PERSON
sweep,VBD,O
he,PRP$,O
light,NN,O
along,IN,O
the,DT,O
window,NN,O
-,HYPH,O
sill,NN,O
.,.,O
it,PRP,O
be,VBD,O
thickly,RB,O
coat,VBN,O
with,IN,O
soot,NN,O
from,IN,O
the,DT,O
pass,VBG,O
engine,NNS,O
",",",",O
but,CC,O
the,DT,O
black,JJ,O
surface,NN,O
be,VBD,O
blur,VBN,O
and,CC,O
rub,VBN,O
in,IN,O
place,NNS,O
.,.,O
"""",``,O
you,PRP,O
can,MD,O
see,VB,O
where,WRB,O
they,PRP,O
rest,VBD,O
the,DT,O
body,NN,O
.,.,O
Halloa,NNP,PERSON
",",",",O
Watson,NNP,PERSON
!,.,O
what,WP,O
be,VBZ,O
this,DT,O
?,.,O
there,EX,O
can,MD,O
be,VB,O
no,RB,O
doubt,RB,O
that,IN,O
it,PRP,O
be,VBZ,O
a,DT,O
blood,NN,O
mark,NN,O
.,.,O
"""",``,O
he,PRP,O
be,VBD,O
point,VBG,O
to,IN,O
faint,JJ,O
discolouration,NNS,O
along,IN,O
the,DT,O
woodwork,NN,O
of,IN,O
the,DT,O
window,NN,O
.,.,O
"""",'',O
here,RB,O
it,PRP,O
be,VBZ,O
on,IN,O
the,DT,O
stone,NN,O
of,IN,O
the,DT,O
stair,NN,O
also,RB,O
.,.,O
the,DT,O
demonstration,NN,O
be,VBZ,O
complete,JJ,O
.,.,O
let,VB,O
we,PRP,O
stay,VB,O
here,RB,O
until,IN,O
a,DT,O
train,NN,O
stop,VBZ,O
.,.,O
"""",``,O
we,PRP,O
have,VBD,O
not,RB,O
long,JJ,O
to,TO,O
wait,VB,O
.,.,O
the,DT,O
very,RB,O
next,JJ,O
train,NN,O
roar,VBD,O
from,IN,O
the,DT,O
tunnel,NN,O
as,IN,O
before,RB,O
",",",",O
but,CC,O
slow,VBD,O
in,IN,O
the,DT,O
open,JJ,O
",",",",O
and,CC,O
then,RB,O
",",",",O
with,IN,O
a,DT,O
creak,VBG,O
of,IN,O
brake,NNS,O
",",",",O
pull,VBD,O
up,RP,O
immediately,RB,O
beneath,IN,O
we,PRP,O
.,.,O
it,PRP,O
be,VBD,O
not,RB,O
four,CD,O
foot,NNS,O
from,IN,O
the,DT,O
window,NN,O
-,HYPH,O
ledge,NN,O
to,IN,O
the,DT,O
roof,NN,O
of,IN,O
the,DT,O
carriage,NNS,O
.,.,O
Holmes,NNP,PERSON
softly,RB,O
close,VBD,O
the,DT,O
window,NN,O
.,.,O
"""",``,O
so,RB,O
far,RB,O
we,PRP,O
be,VBP,O
justified,JJ,O
",",",",O
"""",'',O
say,VBD,O
he,PRP,O
.,.,O
"""",``,O
what,WP,O
do,VBP,O
you,PRP,O
think,VB,O
of,IN,O
it,PRP,O
",",",",O
Watson,NNP,PERSON
?,.,O
"""",'',O
"""",``,O
a,DT,O
masterpiece,NN,O
.,.,O
you,PRP,O
have,VBP,O
never,RB,O
rise,VBN,O
to,IN,O
a,DT,O
greater,JJR,O
height,NN,O
.,.,O
"""",``,O
"""",``,O
I,PRP,O
can,MD,O
not,RB,O
agree,VB,O
with,IN,O
you,PRP,O
there,RB,O
.,.,O
from,IN,O
the,DT,O
moment,NN,O
that,WDT,O
I,PRP,O
conceive,VBD,O
the,DT,O
idea,NN,O
of,IN,O
the,DT,O
body,NN,O
be,VBG,O
upon,IN,O
the,DT,O
roof,NN,O
",",",",O
which,WDT,O
surely,RB,O
be,VBD,O
not,RB,O
a,DT,O
very,RB,O
abstruse,JJ,O
one,CD,O
",",",",O
all,PDT,O
the,DT,O
rest,NN,O
be,VBD,O
inevitable,JJ,O
.,.,O
if,IN,O
it,PRP,O
be,VBD,O
not,RB,O
for,IN,O
the,DT,O
grave,JJ,O
interest,NNS,O
involve,VBD,O
the,DT,O
affair,NN,O
up,RP,O
to,IN,O
this,DT,O
point,NN,O
would,MD,O
be,VB,O
insignificant,JJ,O
.,.,O
we,PRP$,O
difficulty,NNS,O
be,VBP,O
still,RB,O
before,IN,O
we,PRP,O
.,.,O
but,CC,O
perhaps,RB,O
we,PRP,O
may,MD,O
find,VB,O
something,NN,O
here,RB,O
which,WDT,O
may,MD,O
help,VB,O
we,PRP,O
.,.,O
"""",``,O
we,PRP,O
have,VBD,O
ascend,VBN,O
the,DT,O
kitchen,NN,O
stair,NN,O
and,CC,O
enter,VBD,O
the,DT,O
suite,NN,O
of,IN,O
room,NNS,O
upon,IN,O
the,DT,O
first,JJ,O
floor,NN,O
.,.,O
one,CD,O
be,VBD,O
a,DT,O
dining,NN,O
-,HYPH,O
room,NN,O
",",",",O
severely,RB,O
furnish,VBN,O
and,CC,O
contain,VBG,O
nothing,NN,O
of,IN,O
interest,NN,O
.,.,O
a,DT,O
second,NN,O
be,VBD,O
a,DT,O
bedroom,NN,O
",",",",O
which,WDT,O
also,RB,O
draw,VBD,O
blank,JJ,O
.,.,O
the,DT,O
remaining,JJ,O
room,NN,O
appear,VBD,O
more,RBR,O
promising,JJ,O
",",",",O
and,CC,O
my,PRP$,O
companion,NN,O
settle,VBD,O
down,RP,O
to,IN,O
a,DT,O
systematic,JJ,O
examination,NN,O
.,.,O
it,PRP,O
be,VBD,O
litter,VBN,O
with,IN,O
book,NNS,O
and,CC,O
papers,NNS,O
",",",",O
and,CC,O
be,VBD,O
evidently,RB,O
use,VBN,O
as,IN,O
a,DT,O
study,NN,O
.,.,O
swiftly,RB,O
and,CC,O
methodically,RB,O
Holmes,NNP,PERSON
turn,VBD,O
over,RP,O
the,DT,O
contents,NNS,O
of,IN,O
drawer,NN,O
after,IN,O
drawer,NN,O
and,CC,O
cupboard,NN,O
after,IN,O
cupboard,NN,O
",",",",O
but,CC,O
no,DT,O
gleam,NN,O
of,IN,O
success,NN,O
come,VBD,O
to,IN,O
brighten,VB,O
he,PRP$,O
austere,JJ,O
face,NN,O
.,.,O
at,IN,O
the,DT,O
end,NN,O
of,IN,O
a,DT,O
hour,NN,O
he,PRP,O
be,VBD,O
no,DT,O
further,RB,O
than,IN,O
when,WRB,O
he,PRP,O
start,VBD,O
.,.,O
"""",``,O
the,DT,O
cunning,JJ,O
dog,NN,O
have,VBZ,O
cover,VBN,O
he,PRP$,O
track,NNS,O
",",",",O
"""",'',O
say,VBD,O
he,PRP,O
.,.,O
"""",``,O
he,PRP,O
have,VBZ,O
leave,VBN,O
nothing,NN,O
to,TO,O
incriminate,VB,O
he,PRP,O
.,.,O
he,PRP$,O
dangerous,JJ,O
correspondence,NN,O
have,VBZ,O
be,VBN,O
destroy,VBN,O
or,CC,O
remove,VBN,O
.,.,O
this,DT,O
be,VBZ,O
we,PRP$,O
last,JJ,O
chance,NN,O
.,.,O
"""",``,O
it,PRP,O
be,VBD,O
a,DT,O
small,JJ,O
tin,NN,O
cash,NN,O
-,HYPH,O
box,NN,O
which,WDT,O
stand,VBD,O
upon,IN,O
the,DT,O
writing,NN,O
-,HYPH,O
desk,NN,O
.,.,O
Holmes,NNP,PERSON
pry,VBD,O
it,PRP,O
open,JJ,O
with,IN,O
he,PRP$,O
chisel,NN,O
.,.,O
several,JJ,O
roll,NNS,O
of,IN,O
paper,NN,O
be,VBD,O
within,IN,O
",",",",O
cover,VBN,O
with,IN,O
figure,NNS,O
and,CC,O
calculation,NNS,O
",",",",O
without,IN,O
any,DT,O
note,NN,O
to,TO,O
show,VB,O
to,IN,O
what,WP,O
they,PRP,O
refer,VBD,O
.,.,O
the,DT,O
recur,VBG,O
word,NNS,O
",",",",O
"""",'',O
water,NN,O
pressure,NN,O
"""",'',O
and,CC,O
"""",``,O
pressure,NN,O
to,IN,O
the,DT,O
square,JJ,O
inch,NN,O
"""",'',O
suggest,VBD,O
some,DT,O
possible,JJ,O
relation,NN,O
to,IN,O
a,DT,O
submarine,NN,O
.,.,O
Holmes,NNP,PERSON
toss,VBD,O
they,PRP,O
all,DT,O
impatiently,RB,O
aside,RB,O
.,.,O
there,RB,O
only,RB,O
remain,VBD,O
a,DT,O
envelope,NN,O
with,IN,O
some,DT,O
small,JJ,O
newspaper,NN,O
slip,VBZ,O
inside,IN,O
it,PRP,O
.,.,O
he,PRP,O
shake,VBD,O
they,PRP,O
out,RP,O
on,IN,O
the,DT,O
table,NN,O
",",",",O
and,CC,O
at,IN,O
once,RB,O
I,PRP,O
see,VBD,O
by,IN,O
he,PRP$,O
eager,JJ,O
face,NN,O
that,IN,O
he,PRP$,O
hope,NNS,O
have,VBD,O
be,VBN,O
raise,VBN,O
.,.,O
"""",``,O
what,WP,O
be,VBZ,O
this,DT,O
",",",",O
Watson,NNP,PERSON
?,.,O
eh,UH,O
?,.,O
what,WP,O
be,VBZ,O
this,DT,O
?,.,O
record,NN,O
of,IN,O
a,DT,O
series,NN,O
of,IN,O
message,NNS,O
in,IN,O
the,DT,O
advertisement,NNS,O
of,IN,O
a,DT,O
paper,NN,O
.,.,O
Daily,NNP,ORGANIZATION
Telegraph,NNP,ORGANIZATION
agony,NN,O
column,NN,O
by,IN,O
the,DT,O
print,NN,O
and,CC,O
paper,NN,O
.,.,O
right,JJ,O
-,HYPH,O
hand,NN,O
top,JJ,O
corner,NN,O
of,IN,O
a,DT,O
page,NN,O
.,.,O
no,DT,O
date,NNS,O
--,:,O
but,CC,O
message,NNS,O
arrange,VBP,O
themselves,PRP,O
.,.,O
this,DT,O
must,MD,O
be,VB,O
the,DT,O
first,JJ,O
:,:,O
"""",``,O
hope,VBP,O
to,TO,O
hear,VB,O
sooner,RBR,O
.,.,O
term,NNS,O
agree,VBD,O
to,TO,O
.,.,O
write,VB,O
fully,RB,O
to,TO,O
address,VB,O
give,VBN,O
on,IN,O
card,NN,O
.,.,O
Pierrot,NNP,O
.,.,O
"""",``,O
next,RB,O
come,VBZ,O
:,:,O
"""",``,O
too,RB,O
complex,JJ,O
for,IN,O
description,NN,O
.,.,O
must,MD,O
have,VB,O
full,JJ,O
report,NN,O
",",",",O
Stuff,NNP,O
await,VBZ,O
you,PRP,O
when,WRB,O
goods,NNS,O
deliver,VBD,O
.,.,O
Pierrot,NNP,O
.,.,O
"""",``,O
then,RB,O
come,VBZ,O
:,:,O
"""",``,O
matter,NN,O
press,NNS,O
.,.,O
must,MD,O
withdraw,VB,O
offer,NN,O
unless,IN,O
contract,NN,O
complete,VBN,O
.,.,O
make,VB,O
appointment,NN,O
by,IN,O
letter,NN,O
.,.,O
will,MD,O
confirm,VB,O
by,IN,O
advertisement,NN,O
.,.,O
Pierrot,NNP,O
.,.,O
"""",``,O
finally,RB,MISC
:,:,MISC
"""",``,O
Monday,NNP,DATE
night,NN,TIME
after,IN,O
nine,CD,O
.,.,O
two,CD,O
tap,NNS,O
.,.,O
only,RB,O
ourselves,PRP,O
.,.,O
do,VBP,O
not,RB,O
be,VB,O
so,RB,O
suspicious,JJ,O
.,.,O
payment,NN,O
in,IN,O
hard,JJ,O
cash,NN,O
when,WRB,O
goods,NNS,O
deliver,VBD,O
.,.,O
Pierrot,NNP,O
.,.,O
"""",``,O
a,DT,O
fairly,RB,O
complete,JJ,O
record,NN,O
",",",",O
Watson,NNP,PERSON
!,.,O
if,IN,O
we,PRP,O
could,MD,O
only,RB,O
get,VB,O
at,IN,O
the,DT,O
man,NN,O
at,IN,O
the,DT,O
other,JJ,O
end,NN,O
!,.,O
"""",``,O
he,PRP,O
sit,VBD,O
lose,VBN,O
in,IN,O
thought,NN,O
",",",",O
tap,VBG,O
he,PRP$,O
finger,NNS,O
on,IN,O
the,DT,O
table,NN,O
.,.,O
finally,RB,O
he,PRP,O
spring,VBD,O
to,IN,O
he,PRP$,O
foot,NNS,O
.,.,O
"""",``,O
well,UH,O
",",",",O
perhaps,RB,O
it,PRP,O
will,MD,O
not,RB,O
be,VB,O
so,RB,O
difficult,JJ,O
",",",",O
after,IN,O
all,DT,O
.,.,O
there,EX,O
be,VBZ,O
nothing,NN,O
more,JJR,O
to,TO,O
be,VB,O
do,VBN,O
here,RB,O
",",",",O
Watson,NNP,PERSON
.,.,O
I,PRP,O
think,VBP,O
we,PRP,O
might,MD,O
drive,VB,O
round,RB,O
to,IN,O
the,DT,O
office,NNS,O
of,IN,O
the,DT,O
Daily,NNP,ORGANIZATION
Telegraph,NNP,ORGANIZATION
",",",",O
and,CC,O
so,RB,O
bring,VB,O
a,DT,O
good,JJ,O
day,NN,O
's,POS,O
work,NN,O
to,IN,O
a,DT,O
conclusion,NN,O
.,.,O
"""",``,O
Mycroft,NNP,PERSON
Holmes,NNP,PERSON
and,CC,O
Lestrade,NNP,PERSON
have,VBD,O
come,VBN,O
round,RB,O
by,IN,O
