lemma,pos,ner
you,PRP$,O
man,NNS,O
",",",",O
and,CC,O
I,PRP,O
will,MD,O
try,VB,O
.,.,O
"""",``,O
five,CD,O
minute,NNS,O
later,RBR,O
three,CD,O
policeman,NNS,O
have,VBD,O
assemble,VBN,O
in,IN,O
the,DT,O
hall,NN,O
.,.,O
"""",'',O
in,IN,O
the,DT,O
outhouse,NN,O
you,PRP,O
will,MD,O
find,VB,O
a,DT,O
considerable,JJ,O
quantity,NN,O
of,IN,O
straw,NN,O
",",",",O
"""",'',O
say,VBD,O
Holmes,NNP,PERSON
.,.,O
"""",'',O
I,PRP,O
will,MD,O
ask,VB,O
you,PRP,O
to,TO,O
carry,VB,O
in,RP,O
two,CD,O
bundle,NNS,O
of,IN,O
it,PRP,O
.,.,O
I,PRP,O
think,VBP,O
it,PRP,O
will,MD,O
be,VB,O
of,IN,O
the,DT,O
greatest,JJS,O
assistance,NN,O
in,IN,O
produce,VBG,O
the,DT,O
witness,NN,O
whom,WP,O
I,PRP,O
require,VBP,O
.,.,O
thank,VBP,O
you,PRP,O
very,RB,O
much,RB,O
.,.,O
I,PRP,O
believe,VBP,O
you,PRP,O
have,VB,O
some,DT,O
match,NNS,O
in,IN,O
you,PRP$,O
pocket,NN,O
",",",",O
Watson,NNP,PERSON
.,.,O
now,RB,O
",",",",O
Mr.,NNP,PERSON
Lestrade,NNP,PERSON
",",",",O
I,PRP,O
will,MD,O
ask,VB,O
you,PRP,O
all,DT,O
to,TO,O
accompany,VB,O
I,PRP,O
to,IN,O
the,DT,O
top,JJ,O
landing,NN,O
.,.,O
"""",``,O
as,IN,O
I,PRP,O
have,VBP,O
say,VBN,O
",",",",O
there,EX,O
be,VBD,O
a,DT,O
broad,JJ,O
corridor,NN,O
there,RB,O
",",",",O
which,WDT,O
run,VBD,O
outside,RB,O
three,CD,O
empty,JJ,O
bedroom,NNS,O
.,.,O
at,IN,O
one,CD,O
end,NN,O
of,IN,O
the,DT,O
corridor,NN,O
we,PRP,O
be,VBD,O
all,DT,O
marshal,VBN,O
by,IN,O
Sherlock,NNP,PERSON
Holmes,NNP,PERSON
",",",",O
the,DT,O
constable,NNS,O
grin,VBG,O
and,CC,O
Lestrade,NNP,PERSON
stare,VBG,O
at,IN,O
my,PRP$,O
friend,NN,O
with,IN,O
amazement,NN,O
",",",",O
expectation,NN,O
",",",",O
and,CC,O
derision,NN,O
chase,VBG,O
each,DT,O
other,JJ,O
across,IN,O
he,PRP$,O
feature,NNS,O
.,.,O
Holmes,NNP,PERSON
stand,VBD,O
before,IN,O
we,PRP,O
with,IN,O
the,DT,O
air,NN,O
of,IN,O
a,DT,O
conjurer,NN,O
who,WP,O
be,VBZ,O
perform,VBG,O
a,DT,O
trick,NN,O
.,.,O
"""",``,O
would,MD,O
you,PRP,O
kindly,RB,O
send,VB,O
one,CD,O
of,IN,O
you,PRP$,O
constable,NNS,O
for,IN,O
two,CD,O
bucket,NNS,O
of,IN,O
water,NN,O
?,.,O
put,VB,O
the,DT,O
straw,NN,O
on,IN,O
the,DT,O
floor,NN,O
here,RB,O
",",",",O
free,JJ,O
from,IN,O
the,DT,O
wall,NN,O
on,IN,O
either,DT,O
side,NN,O
.,.,O
now,RB,O
I,PRP,O
think,VBP,O
that,IN,O
we,PRP,O
be,VBP,O
all,RB,O
ready,JJ,O
.,.,O
"""",``,O
Lestrade,NNP,PERSON
's,POS,O
face,NN,O
have,VBD,O
begin,VBN,O
to,TO,O
grow,VB,O
red,JJ,O
and,CC,O
angry,JJ,O
.,.,O
"""",'',O
I,PRP,O
do,VBP,O
not,RB,O
know,VB,O
whether,IN,O
you,PRP,O
be,VBP,O
play,VBG,O
a,DT,O
game,NN,O
with,IN,O
we,PRP,O
",",",",O
Mr.,NNP,PERSON
Sherlock,NNP,PERSON
Holmes,NNP,PERSON
",",",",O
"""",'',O
say,VBD,O
he,PRP,O
.,.,O
"""",'',O
if,IN,O
you,PRP,O
know,VBP,O
anything,NN,O
",",",",O
you,PRP,O
can,MD,O
surely,RB,O
say,VB,O
it,PRP,O
without,IN,O
all,PDT,O
this,DT,O
tomfoolery,NN,O
.,.,O
"""",``,O
"""",``,O
I,PRP,O
assure,VBP,O
you,PRP,O
",",",",O
my,PRP$,O
good,JJ,O
Lestrade,NNP,PERSON
",",",",O
that,IN,O
I,PRP,O
have,VBP,O
a,DT,O
excellent,JJ,O
reason,NN,O
for,IN,O
everything,NN,O
that,WDT,O
I,PRP,O
do,VBP,O
.,.,O
you,PRP,O
may,MD,O
possibly,RB,O
remember,VB,O
that,IN,O
you,PRP,O
chaff,VBD,O
I,PRP,O
a,DT,O
little,JJ,O
some,DT,O
hour,NNS,O
ago,RB,O
",",",",O
when,WRB,O
the,DT,O
sun,NN,O
seem,VBD,O
on,IN,O
you,PRP$,O
side,NN,O
of,IN,O
the,DT,O
hedge,NN,O
",",",",O
so,RB,O
you,PRP,O
must,MD,O
not,RB,O
grudge,NN,O
I,PRP,O
a,DT,O
little,JJ,O
pomp,NN,O
and,CC,O
ceremony,NN,O
now,RB,O
.,.,O
might,MD,O
I,PRP,O
ask,VB,O
you,PRP,O
",",",",O
Watson,NNP,PERSON
",",",",O
to,TO,O
open,VB,O
that,DT,O
window,NN,O
",",",",O
and,CC,O
then,RB,O
to,TO,O
put,VB,O
a,DT,O
match,NN,O
to,IN,O
the,DT,O
edge,NN,O
of,IN,O
the,DT,O
straw,NN,O
?,.,O
"""",``,O
I,PRP,O
do,VBD,O
so,RB,O
",",",",O
and,CC,O
",",",",O
drive,VBN,O
by,IN,O
the,DT,O
draught,NN,O
",",",",O
a,DT,O
coil,NN,O
of,IN,O
grey,JJ,O
smoke,NN,O
swirl,VBD,O
down,RP,O
the,DT,O
corridor,NN,O
",",",",O
while,IN,O
the,DT,O
dry,JJ,O
straw,NN,O
crackle,VBN,O
and,CC,O
flame,VBN,O
.,.,O
"""",'',O
now,RB,O
we,PRP,O
must,MD,O
see,VB,O
if,IN,O
we,PRP,O
can,MD,O
find,VB,O
this,DT,O
witness,NN,O
for,IN,O
you,PRP,O
",",",",O
Lestrade,NNP,PERSON
.,.,O
might,MD,O
I,PRP,O
ask,VB,O
you,PRP,O
all,DT,O
to,TO,O
join,VB,O
in,IN,O
the,DT,O
cry,NN,O
of,IN,O
',``,O
fire,NN,O
!,.,O
','',O
?,.,O
now,RB,O
",",",",O
then,RB,O
;,:,O
one,CD,O
",",",",O
two,CD,O
",",",",O
three,CD,O
--,:,O
"""",``,O
"""",``,O
fire,NN,O
!,.,O
"""",``,O
we,PRP,O
all,DT,O
yell,VBD,O
.,.,O
"""",'',O
thank,VBP,O
you,PRP,O
.,.,O
I,PRP,O
will,MD,O
trouble,VB,O
you,PRP,O
once,RB,O
again,RB,O
.,.,O
"""",``,O
"""",``,O
fire,NN,O
!,.,O
"""",``,O
"""",``,O
just,RB,O
once,RB,O
more,RBR,O
",",",",O
gentleman,NNS,O
",",",",O
and,CC,O
all,DT,O
together,RB,O
.,.,O
"""",``,O
"""",``,O
fire,NN,O
!,.,O
"""",``,O
the,DT,O
shout,NN,O
must,MD,O
have,VB,O
ring,VBN,O
over,IN,O
Norwood,NNP,PERSON
.,.,O
it,PRP,O
have,VBD,O
hardly,RB,O
die,VBN,O
away,RB,O
when,WRB,O
a,DT,O
amazing,JJ,O
thing,NN,O
happen,VBD,O
.,.,O
a,DT,O
door,NN,O
suddenly,RB,O
fly,VBD,O
open,JJ,O
out,IN,O
of,IN,O
what,WP,O
appear,VBD,O
to,TO,O
be,VB,O
solid,JJ,O
wall,NN,O
at,IN,O
the,DT,O
end,NN,O
of,IN,O
the,DT,O
corridor,NN,O
",",",",O
and,CC,O
a,DT,O
little,JJ,O
",",",",O
wizened,JJ,O
man,NN,O
dart,VBD,O
out,IN,O
of,IN,O
it,PRP,O
",",",",O
like,IN,O
a,DT,O
rabbit,NN,O
out,IN,O
of,IN,O
its,PRP$,O
burrow,VB,O
.,.,O
"""",``,O
capital,NN,O
!,.,O
"""",'',O
say,VBD,O
Holmes,NNP,PERSON
",",",",O
calmly,RB,O
.,.,O
"""",``,O
Watson,NNP,PERSON
",",",",O
a,DT,O
bucket,NN,O
of,IN,O
water,NN,O
over,IN,O
the,DT,O
straw,NN,O
.,.,O
that,DT,O
will,MD,O
do,VB,O
!,.,O
Lestrade,NNP,PERSON
",",",",O
allow,VB,O
I,PRP,O
to,TO,O
present,VB,O
you,PRP,O
with,IN,O
you,PRP$,O
principal,JJ,O
missing,JJ,O
witness,NN,O
",",",",O
Mr.,NNP,PERSON
Jonas,NNP,PERSON
Oldacre,NNP,PERSON
.,.,O
"""",``,O
the,DT,O
detective,NN,O
stare,VBD,O
at,IN,O
the,DT,O
new,JJ,O
-,HYPH,O
comer,NN,O
with,IN,O
blank,JJ,O
amazement,NN,O
.,.,O
the,DT,O
latter,JJ,O
be,VBD,O
blink,VBG,O
in,IN,O
the,DT,O
bright,JJ,O
light,NN,O
of,IN,O
the,DT,O
corridor,NN,O
",",",",O
and,CC,O
peer,VBG,O
at,IN,O
we,PRP,O
and,CC,O
at,IN,O
the,DT,O
smoulder,VBG,O
fire,NN,O
.,.,O
it,PRP,O
be,VBD,O
a,DT,O
odious,JJ,O
face,NN,O
--,:,O
crafty,JJ,O
",",",",O
vicious,JJ,O
",",",",O
malignant,JJ,O
",",",",O
with,IN,O
shifty,JJ,O
",",",",O
light,JJ,O
-,HYPH,O
grey,JJ,O
eye,NNS,O
and,CC,O
white,JJ,O
eyelash,NNS,O
.,.,O
"""",``,O
what,WP,O
be,VBZ,O
this,DT,O
",",",",O
then,RB,O
?,.,O
"""",'',O
say,VBD,O
Lestrade,NNP,PERSON
at,IN,O
last,JJ,O
.,.,O
"""",``,O
what,WP,O
have,VBP,O
you,PRP,O
be,VBN,O
do,VBG,O
all,PDT,O
this,DT,O
time,NN,O
",",",",O
eh,UH,O
?,.,O
"""",'',O
Oldacre,NNP,PERSON
give,VBD,O
a,DT,O
uneasy,JJ,O
laugh,NN,O
",",",",O
shrink,VBG,O
back,RB,O
from,IN,O
the,DT,O
furious,JJ,O
red,JJ,O
face,NN,O
of,IN,O
the,DT,O
angry,JJ,O
detective,NN,O
.,.,O
"""",``,O
I,PRP,O
have,VBP,O
do,VBN,O
no,DT,O
harm,NN,O
.,.,O
"""",'',O
"""",``,O
no,DT,O
harm,NN,O
?,.,O
you,PRP,O
have,VBP,O
do,VBN,O
you,PRP$,O
best,JJS,O
to,TO,O
get,VB,O
a,DT,O
innocent,JJ,O
man,NN,O
hang,VBN,O
.,.,O
if,IN,O
it,PRP,O
be,VBD,O
not,RB,O
for,IN,O
this,DT,O
gentleman,NN,O
here,RB,O
",",",",O
I,PRP,O
be,VBP,O
not,RB,O
sure,JJ,O
that,IN,O
you,PRP,O
would,MD,O
not,RB,O
have,VB,O
succeed,VBN,O
.,.,O
"""",``,O
the,DT,O
wretched,JJ,O
creature,NN,O
begin,VBD,O
to,TO,O
whimper,NN,O
.,.,O
"""",'',O
I,PRP,O
be,VBP,O
sure,JJ,O
",",",",O
sir,NN,O
",",",",O
it,PRP,O
be,VBD,O
only,RB,O
my,PRP$,O
practical,JJ,O
joke,NN,O
.,.,O
"""",``,O
"""",``,O
oh,UH,O
!,.,O
a,DT,O
joke,NN,O
",",",",O
be,VBD,O
it,PRP,O
?,.,O
you,PRP,O
will,MD,O
not,RB,O
find,VB,O
the,DT,O
laugh,NN,O
on,IN,O
you,PRP$,O
side,NN,O
",",",",O
I,PRP,O
promise,VBP,O
you,PRP,O
.,.,O
take,VB,O
he,PRP,O
down,RP,O
and,CC,O
keep,VB,O
he,PRP,O
in,IN,O
the,DT,O
sit,VBG,O
-,HYPH,O
room,NN,O
until,IN,O
I,PRP,O
come,VBP,O
.,.,O
Mr.,NNP,PERSON
Holmes,NNP,PERSON
",",",",O
"""",'',O
he,PRP,O
continue,VBD,O
",",",",O
when,WRB,O
they,PRP,O
have,VBD,O
go,VBN,O
",",",",O
"""",``,O
I,PRP,O
could,MD,O
not,RB,O
speak,VB,O
before,IN,O
the,DT,O
constable,NNS,O
",",",",O
but,CC,O
I,PRP,O
do,VBP,O
not,RB,O
mind,VB,O
say,VBG,O
",",",",O
in,IN,O
the,DT,O
presence,NN,O
of,IN,O
Dr.,NNP,O
Watson,NNP,PERSON
",",",",O
that,IN,O
this,DT,O
be,VBZ,O
the,DT,O
brightest,JJS,O
thing,NN,O
that,WDT,O
you,PRP,O
have,VBP,O
do,VBN,O
yet,RB,O
",",",",O
though,IN,O
it,PRP,O
be,VBZ,O
a,DT,O
mystery,NN,O
to,IN,O
I,PRP,O
how,WRB,O
you,PRP,O
do,VBD,O
it,PRP,O
.,.,O
you,PRP,O
have,VBP,O
save,VBN,O
a,DT,O
innocent,JJ,O
man,NN,O
's,POS,O
life,NN,O
",",",",O
and,CC,O
you,PRP,O
have,VBP,O
prevent,VBN,O
a,DT,O
very,RB,O
grave,JJ,O
scandal,NN,O
",",",",O
which,WDT,O
would,MD,O
have,VB,O
ruin,VBN,O
my,PRP$,O
reputation,NN,O
in,IN,O
the,DT,O
force,NN,O
.,.,O
"""",``,O
Holmes,NNP,PERSON
smile,VBD,O
and,CC,O
clap,VBD,O
Lestrade,NNP,PERSON
upon,IN,O
the,DT,O
shoulder,NN,O
.,.,O
"""",'',O
instead,RB,O
of,IN,O
be,VBG,O
ruin,VBN,O
",",",",O
my,PRP$,O
good,JJ,O
sir,NN,O
",",",",O
you,PRP,O
will,MD,O
find,VB,O
that,IN,O
you,PRP$,O
reputation,NN,O
have,VBZ,O
be,VBN,O
enormously,RB,O
enhance,VBN,O
.,.,O
just,RB,O
make,VB,O
a,DT,O
few,JJ,O
alteration,NNS,O
in,IN,O
that,DT,O
report,NN,O
which,WDT,O
you,PRP,O
be,VBD,O
write,VBG,O
",",",",O
and,CC,O
they,PRP,O
will,MD,O
understand,VB,O
how,WRB,O
hard,JJ,O
it,PRP,O
be,VBZ,O
to,TO,O
throw,VB,O
dust,NN,O
in,IN,O
the,DT,O
eye,NNS,O
of,IN,O
Inspector,NNP,O
Lestrade,NNP,PERSON
.,.,O
"""",``,O
"""",``,O
and,CC,O
you,PRP,O
do,VBP,O
not,RB,O
want,VB,O
you,PRP$,O
name,NN,O
to,TO,O
appear,VB,O
?,.,O
"""",``,O
"""",``,O
not,RB,O
at,IN,O
all,DT,O
.,.,O
the,DT,O
work,NN,O
be,VBZ,O
its,PRP$,O
own,JJ,O
reward,NN,O
.,.,O
perhaps,RB,O
I,PRP,O
shall,MD,O
get,VB,O
the,DT,O
credit,NN,O
also,RB,O
at,IN,O
some,DT,O
distant,JJ,O
day,NN,O
when,WRB,O
I,PRP,O
permit,VBP,O
my,PRP$,O
zealous,JJ,O
historian,NN,O
to,TO,O
lay,VB,O
out,RP,O
he,PRP$,O
foolscap,NN,O
once,RB,O
more,RBR,O
--,:,O
eh,UH,O
",",",",O
Watson,NNP,PERSON
?,.,O
well,UH,O
",",",",O
now,RB,O
",",",",O
let,VB,O
we,PRP,O
see,VB,O
where,WRB,O
this,DT,O
rat,NN,O
have,VBZ,O
be,VBN,O
lurk,VBG,O
.,.,O
"""",``,O
a,DT,O
lath,NN,O
-,HYPH,O
and,CC,O
-,HYPH,O
plaster,NN,O
partition,NN,O
have,VBD,O
be,VBN,O
run,VBN,O
across,IN,O
the,DT,O
passage,NN,O
six,CD,O
foot,NNS,O
from,IN,O
the,DT,O
end,NN,O
",",",",O
with,IN,O
a,DT,O
door,NN,O
cunningly,RB,O
conceal,VBN,O
in,IN,O
it,PRP,O
.,.,O
it,PRP,O
be,VBD,O
light,VBN,O
within,IN,O
by,IN,O
slit,NNS,O
under,IN,O
the,DT,O
eaves,NNS,O
.,.,O
a,DT,O
few,JJ,O
article,NNS,O
of,IN,O
furniture,NN,O
and,CC,O
a,DT,O
supply,NN,O
of,IN,O
food,NN,O
and,CC,O
water,NN,O
be,VBD,O
within,IN,O
",",",",O
together,RB,O
with,IN,O
a,DT,O
number,NN,O
of,IN,O
book,NNS,O
and,CC,O
papers,NNS,O
.,.,O
"""",``,O
there,EX,O
be,VBZ,O
the,DT,O
advantage,NN,O
of,IN,O
be,VBG,O
a,DT,O
builder,NN,O
",",",",O
"""",'',O
say,VBD,O
Holmes,NNP,PERSON
",",",",O
as,IN,O
we,PRP,O
come,VBD,O
out,RP,O
.,.,O
"""",``,O
he,PRP,O
be,VBD,O
able,JJ,O
to,TO,O
fix,VB,O
up,RP,O
he,PRP$,O
own,JJ,O
little,JJ,O
hiding,NN,O
-,HYPH,O
place,NN,O
without,IN,O
any,DT,O
confederate,JJ,O
--,",",O
save,VB,O
",",",",O
of,IN,O
course,NN,O
",",",",O
that,IN,O
precious,JJ,O
housekeeper,NN,O
of,IN,O
he,PRP$,O
",",",",O
whom,WP,O
I,PRP,O
should,MD,O
lose,VB,O
no,DT,O
time,NN,O
in,IN,O
add,VBG,O
to,IN,O
you,PRP$,O
bag,NN,O
",",",",O
Lestrade,NNP,PERSON
.,.,O
"""",'',O
"""",``,O
I,PRP,O
will,MD,O
take,VB,O
you,PRP$,O
advice,NN,O
.,.,O
but,CC,O
how,WRB,O
do,VBD,O
you,PRP,O
know,VB,O
of,IN,O
this,DT,O
place,NN,O
",",",",O
Mr.,NNP,PERSON
Holmes,NNP,PERSON
?,.,O
"""",``,O
"""",``,O
I,PRP,O
make,VBD,O
up,RP,O
my,PRP$,O
mind,NN,O
that,IN,O
the,DT,O
fellow,NN,O
be,VBD,O
in,IN,O
hide,VBG,O
in,IN,O
the,DT,O
house,NN,O
.,.,O
when,WRB,O
I,PRP,O
pace,VBD,O
one,CD,O
corridor,NN,O
and,CC,O
find,VBD,O
it,PRP,O
six,CD,O
foot,NNS,O
shorter,JJR,O
than,IN,O
the,DT,O
correspond,VBG,O
one,CD,O
below,RB,O
",",",",O
it,PRP,O
be,VBD,O
pretty,RB,O
clear,JJ,O
where,WRB,O
he,PRP,O
be,VBD,O
.,.,O
I,PRP,O
think,VBD,O
he,PRP,O
have,VBD,O
not,RB,O
the,DT,O
nerve,NN,O
to,TO,O
lie,VB,O
quiet,JJ,O
before,IN,O
a,DT,O
alarm,NN,O
of,IN,O
fire,NN,O
.,.,O
we,PRP,O
could,MD,O
",",",",O
of,IN,O
course,NN,O
",",",",O
have,VBP,O
go,VBN,O
in,RB,O
and,CC,O
take,VBN,O
he,PRP,O
",",",",O
but,CC,O
it,PRP,O
amuse,VBD,O
I,PRP,O
to,TO,O
make,VB,O
he,PRP,O
reveal,VB,O
himself,PRP,O
;,:,O
besides,IN,O
",",",",O
I,PRP,O
owe,VBD,O
you,PRP,O
a,DT,O
little,JJ,O
mystification,NN,O
",",",",O
Lestrade,NNP,PERSON
",",",",O
for,IN,O
you,PRP$,O
chaff,NN,O
in,IN,O
the,DT,O
morning,NN,O
.,.,O
"""",``,O
"""",``,O
well,UH,O
",",",",O
sir,NN,O
",",",",O
you,PRP,O
certainly,RB,O
get,VBD,O
equal,JJ,O
with,IN,O
I,PRP,O
on,IN,O
that,DT,O
.,.,O
but,CC,O
how,WRB,O
in,IN,O
the,DT,O
world,NN,O
do,VBD,O
you,PRP,O
know,VB,O
that,IN,O
he,PRP,O
be,VBD,O
in,IN,O
the,DT,O
house,NN,O
at,IN,O
all,DT,O
?,.,O
"""",``,O
"""",``,O
the,DT,O
thumb,NN,O
-,HYPH,O
mark,NN,O
",",",",O
Lestrade,NNP,PERSON
.,.,O
you,PRP,O
say,VBD,O
it,PRP,O
be,VBD,O
final,JJ,O
;,:,O
and,CC,O
so,IN,O
it,PRP,O
be,VBD,O
",",",",O
in,IN,O
a,DT,O
very,RB,O
different,JJ,O
sense,NN,O
.,.,O
I,PRP,O
know,VBD,O
it,PRP,O
have,VBD,O
not,RB,O
be,VBN,O
there,RB,O
the,DT,O
day,NN,O
before,RB,O
.,.,O
I,PRP,O
pay,VBP,O
a,DT,O
good,JJ,O
deal,NN,O
of,IN,O
attention,NN,O
to,IN,O
matter,NNS,O
of,IN,O
detail,NN,O
",",",",O
as,IN,O
you,PRP,O
may,MD,O
have,VB,O
observe,VBN,O
",",",",O
and,CC,O
I,PRP,O
have,VBD,O
examine,VBN,O
the,DT,O
hall,NN,O
and,CC,O
be,VBD,O
sure,JJ,O
that,IN,O
the,DT,O
wall,NN,O
be,VBD,O
clear,JJ,O
.,.,O
therefore,RB,O
",",",",O
it,PRP,O
have,VBD,O
be,VBN,O
put,VBN,O
on,RP,O
during,IN,O
the,DT,O
night,NN,TIME
.,.,O
"""",``,O
"""",``,O
but,CC,O
how,WRB,O
?,.,O
"""",``,O
"""",``,O
very,RB,O
simply,RB,O
.,.,O
when,WRB,O
those,DT,O
packet,NNS,O
be,VBD,O
seal,VBN,O
up,RP,O
",",",",O
Jonas,NNP,PERSON
Oldacre,NNP,PERSON
get,VBD,O
McFarlane,NNP,PERSON
to,TO,O
secure,VB,O
one,CD,O
of,IN,O
the,DT,O
seal,NNS,O
by,IN,O
put,VBG,O
he,PRP$,O
thumb,NN,O
upon,IN,O
the,DT,O
soft,JJ,O
wax,NN,O
.,.,O
it,PRP,O
would,MD,O
be,VB,O
do,VBN,O
so,RB,O
quickly,RB,O
and,CC,O
so,RB,O
naturally,RB,O
that,IN,O
I,PRP,O
dare,VBP,O
say,VB,O
the,DT,O
young,JJ,O
man,NN,O
himself,PRP,O
have,VBZ,O
no,DT,O
recollection,NN,O
of,IN,O
it,PRP,O
.,.,O
very,RB,O
likely,JJ,O
it,PRP,O
just,RB,O
so,RB,O
happen,VBD,O
",",",",O
and,CC,O
Oldacre,NNP,PERSON
have,VBD,O
himself,PRP,O
no,DT,O
notion,NN,O
of,IN,O
the,DT,O
use,NN,O
he,PRP,O
would,MD,O
put,VB,O
it,PRP,O
to,IN,O
.,.,O
brood,VBG,O
over,IN,O
the,DT,O
case,NN,O
in,IN,O
that,DT,O
den,NN,O
of,IN,O
he,PRP$,O
",",",",O
it,PRP,O
suddenly,RB,O
strike,VBD,O
he,PRP,O
what,WP,O
absolutely,RB,O
damning,JJ,O
evidence,NN,O
he,PRP,O
could,MD,O
make,VB,O
against,IN,O
McFarlane,NNP,PERSON
by,IN,O
use,VBG,O
that,DT,O
thumb,NN,O
-,HYPH,O
mark,NN,O
.,.,O
it,PRP,O
be,VBD,O
the,DT,O
simplest,JJS,O
thing,NN,O
in,IN,O
the,DT,O
world,NN,O
for,IN,O
he,PRP,O
to,TO,O
take,VB,O
a,DT,O
wax,NN,O
impression,NN,O
from,IN,O
the,DT,O
seal,NN,O
",",",",O
to,TO,O
moisten,VB,O
it,PRP,O
in,IN,O
as,RB,O
much,JJ,O
blood,NN,O
as,IN,O
he,PRP,O
could,MD,O
get,VB,O
from,IN,O
a,DT,O
pin,NN,O
-,HYPH,O
prick,VB,O
",",",",O
and,CC,O
to,TO,O
put,VB,O
the,DT,O
mark,NN,O
upon,IN,O
the,DT,O
wall,NN,O
during,IN,O
the,DT,O
night,NN,O
",",",",O
either,CC,O
with,IN,O
he,PRP$,O
own,JJ,O
hand,NN,O
or,CC,O
with,IN,O
that,DT,O
of,IN,O
he,PRP$,O
housekeeper,NN,O
.,.,O
if,IN,O
you,PRP,O
examine,VBP,O
among,IN,O
those,DT,O
document,NNS,O
which,WDT,O
he,PRP,O
take,VBD,O
with,IN,O
he,PRP,O
into,IN,O
he,PRP$,O
retreat,NN,O
I,PRP,O
will,MD,O
lay,VB,O
you,PRP,O
a,DT,O
wager,NN,O
that,WDT,O
you,PRP,O
find,VBP,O
the,DT,O
seal,NN,O
with,IN,O
the,DT,O
thumb,NN,O
-,HYPH,O
mark,NN,O
upon,IN,O
it,PRP,O
.,.,O
"""",``,O
"""",``,O
wonderful,JJ,O
!,.,O
"""",``,O
say,VBD,O
Lestrade,NNP,PERSON
.,.,O
"""",'',O
wonderful,JJ,O
!,.,O
it,PRP,O
be,VBZ,O
all,DT,O
as,IN,O
clear,JJ,O
as,IN,O
crystal,NN,O
",",",",O
as,IN,O
you,PRP,O
put,VBP,O
it,PRP,O
.,.,O
but,CC,O
what,WP,O
be,VBZ,O
the,DT,O
object,NN,O
of,IN,O
this,DT,O
deep,JJ,O
deception,NN,O
",",",",O
Mr.,NNP,PERSON
Holmes,NNP,PERSON
?,.,O
"""",``,O
it,PRP,O
be,VBD,O
amusing,JJ,O
to,IN,O
I,PRP,O
to,TO,O
see,VB,O
how,WRB,O
the,DT,O
detective,NN,O
's,POS,O
overbearing,JJ,O
manner,NN,O
have,VBD,O
change,VBN,O
suddenly,RB,O
to,IN,O
that,DT,O
of,IN,O
a,DT,O
child,NN,O
ask,VBG,O
question,NNS,O
of,IN,O
its,PRP$,O
teacher,NN,O
.,.,O
"""",'',O
well,UH,O
",",",",O
I,PRP,O
do,VBP,O
not,RB,O
think,VB,O
that,DT,O
be,VBZ,O
very,RB,O
hard,JJ,O
to,TO,O
explain,VB,O
.,.,O
a,DT,O
very,RB,O
deep,JJ,O
",",",",O
malicious,JJ,O
",",",",O
vindictive,JJ,O
person,NN,O
be,VBZ,O
the,DT,O
gentleman,NN,O
who,WP,O
be,VBZ,O
now,RB,O
await,VBG,O
we,PRP,O
downstairs,RB,O
.,.,O
you,PRP,O
know,VBP,O
that,IN,O
he,PRP,O
be,VBD,O
once,RB,O
refuse,VBN,O
by,IN,O
McFarlane,NNP,PERSON
's,POS,O
mother,NN,O
?,.,O
you,PRP,O
do,VBP,O
not,RB,O
!,.,O
I,PRP,O
tell,VBD,O
you,PRP,O
that,IN,O
you,PRP,O
should,MD,O
go,VB,O
to,IN,O
Blackheath,NNP,O
first,RB,O
and,CC,O
Norwood,NNP,LOCATION
afterwards,RB,O
.,.,O
well,UH,O
",",",",O
this,DT,O
injury,NN,O
",",",",O
as,IN,O
he,PRP,O
would,MD,O
consider,VB,O
it,PRP,O
",",",",O
have,VBZ,O
rankle,VBN,O
in,IN,O
he,PRP$,O
wicked,JJ,O
",",",",O
scheme,VBG,O
brain,NN,O
",",",",O
and,CC,O
all,PDT,O
he,PRP$,O
life,NN,O
he,PRP,O
have,VBZ,O
long,VBN,O
for,IN,O
vengeance,NN,O
",",",",O
but,CC,O
never,RB,O
see,VBN,O
he,PRP$,O
chance,NN,O
.,.,O
during,IN,O
the,DT,O
last,JJ,O
year,NN,O
or,CC,O
two,CD,O
thing,NNS,O
have,VBP,O
go,VBN,O
against,IN,O
he,PRP,O
--,:,O
secret,JJ,O
speculation,NN,O
",",",",O
I,PRP,O
think,VBP,O
--,:,O
and,CC,O
he,PRP,O
find,VBZ,O
himself,PRP,O
in,IN,O
a,DT,O
bad,JJ,O
way,NN,O
.,.,O
he,PRP,O
determine,VBZ,O
to,IN,O
swindle,VB,O
he,PRP$,O
creditor,NNS,O
",",",",O
and,CC,O
for,IN,O
this,DT,O
purpose,NN,O
he,PRP,O
pay,VBZ,O
large,JJ,O
cheque,NNS,O
to,IN,O
a,DT,O
certain,JJ,O
Mr.,NNP,PERSON
Cornelius,NNP,PERSON
",",",",O
who,WP,O
be,VBZ,O
",",",",O
I,PRP,O
imagine,VBP,O
",",",",O
himself,PRP,O
under,IN,O
another,DT,O
name,NN,O
.,.,O
I,PRP,O
have,VBP,O
not,RB,O
trace,VBN,O
these,DT,O
cheque,NNS,O
yet,RB,O
",",",",O
but,CC,O
I,PRP,O
have,VBP,O
no,DT,O
doubt,NN,O
that,IN,O
they,PRP,O
be,VBD,O
bank,VBN,O
under,IN,O
that,DT,O
name,NN,O
at,IN,O
some,DT,O
provincial,JJ,O
town,NN,O
where,WRB,O
Oldacre,NNP,O
from,IN,O
time,NN,O
to,IN,O
time,NN,O
lead,VBD,O
a,DT,O
double,JJ,O
existence,NN,O
.,.,O
he,PRP,O
intend,VBD,O
to,TO,O
