docTokenBegin,text,ner,nerConfidences
8912,British,MISC,{'MISC': 0.99917981706756}
8915,Persia,LOCATION,{'LOCATION': 0.99878958210454}
8918,Eton,LOCATION,{'ORGANIZATION': 0.9040893812613}
8920,Oxford,LOCATION,{'LOCATION': 0.69802341193251}
8924,Jowaki Campaign,LOCATION,{'LOCATION': 0.64141960667919}
8927,Afghan Campaign,MISC,{'MISC': 0.64427356000093}
8930,Charasiab,LOCATION,{'LOCATION': 0.96293048704607}
8935,Sherpur,LOCATION,{'LOCATION': 0.99412309048663}
8938,Cabul,LOCATION,{'LOCATION': 0.42061062856488}
8946,Western Himalayas,LOCATION,{'LOCATION': 0.94023225972395}
8949,1881,DATE,{'DATE': 0.85912344996213}
8957,1884,DATE,{'DATE': 0.90882981969469}
8967,Anglo-Indian,MISC,{'MISC': 0.98971706738131}
8972,Tankerville,LOCATION,{'LOCATION': 0.53270125603557}
8975,Bagatelle Card Club,ORGANIZATION,{'ORGANIZATION': 0.97095388483874}
8986,Holmes,PERSON,{'PERSON': 0.94637800285401}
8997,London,LOCATION,{'LOCATION': 0.9993998393663}
9034,Holmes,PERSON,{'PERSON': 0.9900127402858}
9043,he,PERSON,
9063,India,LOCATION,{'LOCATION': 0.99939575289744}
9047,He,PERSON,
9065,he,PERSON,
9083,Watson,PERSON,{'PERSON': 0.62174501381148}
9116,his,PERSON,
9122,his,PERSON,
9146,his,PERSON,
9163,his,PERSON,
9191,Moran,PERSON,{'PERSON': 0.99724022346354}
9204,India,LOCATION,{'LOCATION': 0.99724857994333}
9201,he,PERSON,
9209,him,PERSON,
9216,London,LOCATION,{'LOCATION': 0.99217191037068}
9211,He,PERSON,
9237,Moriarty,PERSON,{'PERSON': 0.99934696604255}
9231,he,PERSON,
9244,he,PERSON,
9251,Moriarty,PERSON,{'PERSON': 0.99262356613446}
9253,him,PERSON,
9259,him,PERSON,
9287,Mrs. Stewart,PERSON,
9291,Lauder,PERSON,{'PERSON': 0.73404242001106}
9294,1887,DATE,{'DATE': 0.98843208036459}
9303,Moran,PERSON,{'PERSON': 0.97712581845985}
9327,Moriarty,PERSON,{'PERSON': 0.9406041621892}
9336,him,PERSON,
9414,Switzerland,LOCATION,{'LOCATION': 0.98659694771507}
9419,Moriarty,PERSON,{'PERSON': 0.96285776758319}
9435,Reichenbach,PERSON,{'PERSON': 0.47786839629487}
9415,he,PERSON,
9425,he,PERSON,
9454,France,LOCATION,{'LOCATION': 0.99921681296026}
9466,him,PERSON,
9478,London,LOCATION,{'LOCATION': 0.99612889036929}
9474,he,PERSON,
9504,his,PERSON,
9519,him,PERSON,
9581,him,PERSON,
9589,Ronald Adair,PERSON,{'PERSON': 0.99983485523317}
9610,Moran,PERSON,{'PERSON': 0.99900088023855}
9615,He,PERSON,
9623,he,PERSON,
9626,him,PERSON,
9632,he,PERSON,
9635,him,PERSON,
9656,his,PERSON,
9690,He,PERSON,
9700,his,PERSON,
9712,he,PERSON,
9731,his,PERSON,
9764,Watson,PERSON,{'PERSON': 0.91090560837208}
9740,him,PERSON,
9795,he,PERSON,
9802,his,PERSON,
9809,Watson,PERSON,{'PERSON': 0.91012918757744}
9836,Moran,PERSON,{'PERSON': 0.9891916419872}
9843,Ronald Adair,PERSON,{'PERSON': 0.9984500586528}
9852,Watson,PERSON,{'PERSON': 0.93219052941224}
9875,his,PERSON,
9924,Moran,PERSON,{'PERSON': 0.99079458884246}
9927,Adair,PERSON,{'PERSON': 0.99726204829152}
9940,Moran,PERSON,{'PERSON': 0.9873906682378}
9962,Adair,PERSON,{'PERSON': 0.98389818628724}
9966,Moran,PERSON,{'PERSON': 0.9946630133013}
9972,he,PERSON,
9976,him,PERSON,
9984,him,PERSON,
9986,he,PERSON,
9989,his,PERSON,
10009,Adair,PERSON,{'PERSON': 0.98663203149477}
10031,he,PERSON,
10046,Moran,PERSON,{'PERSON': 0.97402103339076}
10040,his,PERSON,
10051,his,PERSON,
10061,Adair,PERSON,{'PERSON': 0.99118429309831}
10058,He,PERSON,
10075,he,PERSON,
10081,he,PERSON,
10086,his,PERSON,
10092,He,PERSON,
10101,him,PERSON,
10107,he,PERSON,
10153,Moran,PERSON,{'PERSON': 0.99452190890522}
10166,Von Herder,PERSON,{'PERSON': 0.71633271530387}
10171,Scotland Yard,LOCATION,{'ORGANIZATION': 0.75019378438161}
10173,Museum,ORGANIZATION,{'ORGANIZATION': 0.76259203142596}
10178,Mr. Sherlock Holmes,PERSON,
10198,London,LOCATION,{'LOCATION': 0.99865173841615}
10185,his,PERSON,
