docTokenBegin,text,ner,nerConfidences
9279,Mary--Mary Fraser,PERSON,{'PERSON': 0.97878492828563}
9289,her,PERSON,
9300,her,PERSON,
9316,her,PERSON,
9405,Gibraltar,LOCATION,{'LOCATION': 0.91643274546494}
9390,her,PERSON,
9392,she,PERSON,
9413,her,PERSON,
9414,she,PERSON,
9429,her,PERSON,
9458,her,PERSON,
9465,She,PERSON,
9472,She,PERSON,
9507,hers,PERSON,
9512,she,PERSON,
9539,her,PERSON,
9547,she,PERSON,
9550,she,PERSON,
9563,she,PERSON,
9565,She,PERSON,
9581,her,PERSON,
9602,her,PERSON,
9607,she,PERSON,
9623,Mary Fraser,PERSON,{'PERSON': 0.99991226715735}
9667,Sydenham,LOCATION,{'LOCATION': 0.99351350297752}
9634,her,PERSON,
9678,Theresa Wright,PERSON,{'PERSON': 0.99976415610043}
9681,her,PERSON,
9685,She,PERSON,
9689,her,PERSON,
9692,him,PERSON,
9714,he,PERSON,
9719,his,PERSON,
9722,her,PERSON,
9725,he,PERSON,
9734,Theresa,PERSON,{'PERSON': 0.99274759833012}
9740,Mary herself--and,PERSON,{'PERSON': 0.69428150597326}
9745,her,PERSON,
9749,she,PERSON,
9783,her,PERSON,
9789,Theresa,PERSON,{'PERSON': 0.98503655309845}
9798,Mary,PERSON,{'PERSON': 0.997252983068}
9796,she,PERSON,
9811,her,PERSON,
9820,Mary,PERSON,{'PERSON': 0.98150003116141}
9827,her,PERSON,
9837,last night,TIME,{'TIME': 0.97266071219727}
9847,she,PERSON,
9856,her,PERSON,
9862,she,PERSON,
9867,she,PERSON,
9877,She,PERSON,
9912,her,PERSON,
9944,her,PERSON,
9961,he,PERSON,
9971,her,PERSON,
9986,her,PERSON,
9993,he,PERSON,
9996,his,PERSON,
10021,his,PERSON,
10036,him,PERSON,
10039,he,PERSON,
10058,his,PERSON,
10070,his,PERSON,
10073,hers,PERSON,
10080,her,PERSON,
10093,him,PERSON,
10132,Theresa,PERSON,{'PERSON': 0.82926841041922}
10120,She,PERSON,
10124,he,PERSON,
10126,her,PERSON,
10158,Mary,PERSON,{'PERSON': 0.98191501146297}
10163,she,PERSON,
10178,Theresa,PERSON,{'PERSON': 0.9867693042821}
10188,her,PERSON,
10207,Theresa,PERSON,{'PERSON': 0.9638985563141}
10214,her,PERSON,
10232,her,PERSON,
10234,her,PERSON,
10324,Sydenham,LOCATION,{'LOCATION': 0.98357569398683}
10353,Mr. Holmes,PERSON,
10364,Holmes,PERSON,{'PERSON': 0.97827469852493}
10373,he,PERSON,
10394,he,PERSON,
10476,her,PERSON,
10484,her,PERSON,
10491,she,PERSON,
10497,him,PERSON,
10502,she,PERSON,
10504,him,PERSON,
10569,Croker,PERSON,{'PERSON': 0.99134763751794}
10625,British,MISC,{'MISC': 0.99999893789888}
10707,Mary,PERSON,{'PERSON': 0.97722065091338}
10720,her,PERSON,
10749,Mr. Holmes,PERSON,
10759,Mary,PERSON,{'PERSON': 0.98853967843609}
10766,Holmes,PERSON,{'PERSON': 0.87650307458048}
10773,his,PERSON,
10810,Hopkins,PERSON,{'PERSON': 0.82753457418}
10817,he,PERSON,
10834,Croker,PERSON,{'PERSON': 0.98713974010785}
10851,Watson,PERSON,{'PERSON': 0.92145684275067}
10856,British,MISC,{'MISC': 0.99999950703512}
10925,Croker,PERSON,{'PERSON': 0.95635626586884}
10968,this night,TIME,{'TIME': 0.84810053477232}
10955,her,PERSON,
