docTokenBegin,text,ner,nerConfidences
11024,her,PERSON,
11043,morning,TIME,{'TIME': 0.73445000557183}
11027,She,PERSON,
11030,she,PERSON,
11035,her,PERSON,
11062,her,PERSON,
11066,She,PERSON,
11073,her,PERSON,
11090,her,PERSON,
11096,her,PERSON,
11109,his,PERSON,
11112,his,PERSON,
11115,Elsie,PERSON,{'PERSON': 0.99253460570498}
11143,him,PERSON,
11151,He,PERSON,
11168,he,PERSON,
11245,American,MISC,{'MISC': 0.9999352617884}
11257,Martin,PERSON,{'PERSON': 0.99623342695572}
11261,his,PERSON,
11281,her,PERSON,
11288,she,PERSON,
11293,Mr. Sherlock Holmes,PERSON,
11361,Holmes,PERSON,{'PERSON': 0.98026001729941}
11364,him,PERSON,
11374,Watson,PERSON,{'PERSON': 0.98604760988036}
11378,he,PERSON,
11420,Holmes,PERSON,{'PERSON': 0.98910062582855}
11446,he,PERSON,
11452,he,PERSON,
11471,Watson,PERSON,{'PERSON': 0.86461943643306}
11529,Baker Street,LOCATION,{'LOCATION': 0.99622778684927}
11542,American,MISC,{'MISC': 0.99994598445625}
11544,Abe Slaney,PERSON,{'PERSON': 0.99947713377006}
11553,winter,DATE,{'DATE': 0.63570599234026}
11556,Norwich,LOCATION,{'LOCATION': 0.96908834364863}
11576,Hilton Cubitt,PERSON,{'PERSON': 0.97659507370514}
11559,his,PERSON,
11585,Mrs. Hilton Cubitt,PERSON,
11595,she,PERSON,
11601,she,PERSON,
11608,her,PERSON,
11622,her,PERSON,
