docTokenBegin,text,ner,nerConfidences
10607,he,PERSON,
10620,Miss Hunter,PERSON,
10631,Rucastles,PERSON,{'PERSON': 0.42424111435472}
10637,He,PERSON,
10649,he,PERSON,
10667,he,PERSON,
10680,Watson,PERSON,{'PERSON': 0.95851482230702}
10703,his,PERSON,
10728,his,PERSON,
10731,Miss Hunter,PERSON,
10746,Sherlock Holmes,PERSON,{'PERSON': 0.9993911159821}
10743,him,PERSON,
10752,him,PERSON,
10760,he,PERSON,
10773,his,PERSON,
10796,he,PERSON,
10827,He,PERSON,
10837,he,PERSON,
10842,He,PERSON,
10851,Miss Hunter,PERSON,
10872,Holmes,PERSON,{'PERSON': 0.89773489044371}
10941,he,PERSON,
10972,Holmes,PERSON,{'PERSON': 0.98417167317826}
10986,Toller,PERSON,{'PERSON': 0.95804235756055}
11003,Rucastle,PERSON,{'PERSON': 0.59880163210348}
11008,he,PERSON,
11041,his,PERSON,
11052,him,PERSON,
11078,Toller,PERSON,{'PERSON': 0.9425476120639}
11065,him,PERSON,
11084,his,PERSON,
11094,his,PERSON,
11102,him,PERSON,
11119,Mrs. Toller,PERSON,
11124,Miss Hunter,PERSON,
11132,Mr. Rucastle,PERSON,
11138,he,PERSON,
11142,he,PERSON,
11185,Holmes,PERSON,{'PERSON': 0.98728071740255}
11190,her,PERSON,
11197,Mrs. Toller,PERSON,
11273,she,PERSON,
11322,Miss Alice,PERSON,
11336,Miss Alice,PERSON,
11329,She,PERSON,
11345,her,PERSON,
11373,Mr. Fowler,PERSON,
11350,She,PERSON,
11368,her,PERSON,
11371,she,PERSON,
11388,Miss Alice,PERSON,
11422,Mr. Rucastle,PERSON,
11393,her,PERSON,
11399,she,PERSON,
11406,she,PERSON,
11410,she,PERSON,
11427,He,PERSON,
11429,he,PERSON,
11433,her,PERSON,
11457,him,PERSON,
11460,her,PERSON,
11472,He,PERSON,
11474,her,PERSON,
11483,she,PERSON,
11488,he,PERSON,
11491,her,PERSON,
11495,she,PERSON,
11501,he,PERSON,
11505,her,PERSON,
11507,she,PERSON,
11524,she,PERSON,
11538,her,PERSON,
11552,her,PERSON,
11557,he,PERSON,
11560,her,PERSON,
11574,Holmes,PERSON,{'PERSON': 0.98891243447236}
11604,Mr. Rucastle,PERSON,
11628,Miss Hunter,PERSON,
11632,London,LOCATION,{'LOCATION': 0.99910856170901}
11643,Mr. Fowler,PERSON,
11657,Mr. Fowler,PERSON,
11698,his,PERSON,
11702,Mr. Fowler,PERSON,
11718,Mrs. Toller,PERSON,
11727,he,PERSON,
11781,Mrs. Toller,PERSON,
11786,Holmes,PERSON,{'PERSON': 0.97533760880756}
11807,Mrs. Rucastle,PERSON,
11814,Watson,PERSON,{'PERSON': 0.93195887375164}
11821,Miss Hunter,PERSON,
