docTokenBegin,text,ner,nerConfidences
11723,Cadogan West,PERSON,{'PERSON': 0.81849483637401}
11763,his,PERSON,
11766,his,PERSON,
11773,he,PERSON,
11785,Holmes,PERSON,{'PERSON': 0.98915544572922}
11825,Oberstein,PERSON,{'PERSON': 0.99325054073186}
11837,Daily Telegraph,ORGANIZATION,{'ORGANIZATION': 0.9377772921031}
11854,Monday,DATE,{'DATE': 0.99976879895645}
11855,night,TIME,{'TIME': 0.93104336911799}
11866,Cadogan West,PERSON,{'PERSON': 0.96862439809368}
11906,London,LOCATION,{'LOCATION': 0.99857818414192}
11879,He,PERSON,
11910,his,PERSON,
11919,he,PERSON,
11922,he,PERSON,
11951,Walter,PERSON,{'PERSON': 0.99939522429667}
11942,he,PERSON,
11997,Cadogan West,PERSON,{'PERSON': 0.98702866055168}
12000,his,PERSON,
12005,him,PERSON,
12044,Stock Exchange,ORGANIZATION,{'ORGANIZATION': 0.69607097904262}
12058,Oberstein,PERSON,{'PERSON': 0.99652813911325}
12093,He,PERSON,
12095,his,PERSON,
12100,he,PERSON,
12138,Oberstein,PERSON,{'PERSON': 0.99699643584845}
12164,Oberstein,PERSON,{'PERSON': 0.99452556561336}
12172,He,PERSON,
12177,him,PERSON,
12189,Oberstein,PERSON,{'PERSON': 0.99301686745659}
12182,his,PERSON,
12191,him,PERSON,
12203,He,PERSON,
12211,he,PERSON,
12230,Oberstein,PERSON,{'PERSON': 0.9977793621657}
12240,his,PERSON,
12246,he,PERSON,
12255,He,PERSON,
12266,he,PERSON,
12289,Woolwich,ORGANIZATION,{'ORGANIZATION': 0.90914474972863}
12305,he,PERSON,
12341,He,PERSON,
12349,he,PERSON,
12353,he,PERSON,
12365,he,PERSON,
12382,he,PERSON,
12393,his,PERSON,
12411,he,PERSON,
12444,West,LOCATION,{'LOCATION': 0.52277690841344}
12474,He,PERSON,
12479,he,PERSON,
12485,his,PERSON,
12492,he,PERSON,
12498,his,PERSON,
12501,he,PERSON,
12508,he,PERSON,
12512,his,PERSON,
12528,Mycroft Holmes,PERSON,{'PERSON': 0.99831820075997}
12561,Oberstein,PERSON,{'PERSON': 0.99357803344103}
12576,he,PERSON,
12590,Hôtel du Louvre,LOCATION,{'LOCATION': 0.4316419582031}
12594,Paris,LOCATION,{'LOCATION': 0.99229104899011}
12584,He,PERSON,
12599,him,PERSON,
12613,Sherlock Holmes,PERSON,{'PERSON': 0.99954460712799}
12634,He,PERSON,
12790,Charing Cross Hotel,ORGANIZATION,{'ORGANIZATION': 0.76347596505421}
12796,Saturday,DATE,{'DATE': 0.99750081692217}
12801,English,MISC,{'MISC': 0.99999731466798}
12865,Oberstein,PERSON,{'PERSON': 0.63864144348775}
12889,British,MISC,{'MISC': 0.99991509852453}
12873,his,PERSON,
12899,Bruce-Partington,MISC,{'MISC': 0.86975533961768}
12917,Europe,LOCATION,{'LOCATION': 0.9939177840951}
12893,his,PERSON,
12905,he,PERSON,
12920,Walter,PERSON,{'PERSON': 0.99958182099258}
12926,end of the second year,DATE,{'DATE': 0.69837497372728}
12932,his,PERSON,
12937,Holmes,PERSON,{'PERSON': 0.8965362271011}
12947,Polyphonic Motets of Lassus,MISC,{'MISC': 0.81937065631578}
12939,he,PERSON,
12943,his,PERSON,
12988,Windsor,LOCATION,{'LOCATION': 0.91102437974221}
13005,him,PERSON,
13007,he,PERSON,
13012,he,PERSON,
13027,he,PERSON,
13056,august,DATE,{'DATE': 0.97651301194444}
13080,Bruce-Partington,LOCATION,{'LOCATION': 0.71700181844926}
13040,He,PERSON,
