docTokenBegin,text,ner,nerConfidences
7328,his,PERSON,
7331,He,PERSON,
7347,he,PERSON,
7353,his,PERSON,
7357,he,PERSON,
7366,he,PERSON,
7370,him,PERSON,
7373,him,PERSON,
7376,He,PERSON,
7378,his,PERSON,
7388,him,PERSON,
7390,his,PERSON,
7429,him,PERSON,
7431,He,PERSON,
7435,he,PERSON,
7438,him,PERSON,
7442,German,MISC,{'MISC': 0.99999764494328}
7448,He,PERSON,
7451,his,PERSON,
7458,he,PERSON,
7464,He,PERSON,
7470,he,PERSON,
7498,He,PERSON,
7500,his,PERSON,
7544,his,PERSON,
7631,Holmes,PERSON,{'PERSON': 0.65258264063667}
7647,he,PERSON,
7690,He,PERSON,
7695,his,PERSON,
7707,Watson,PERSON,{'PERSON': 0.9917315418807}
7756,Palmer,PERSON,{'PERSON': 0.64410108715527}
7829,Dunlop,MISC,{'MISC': 0.3780990627332}
7837,Holdernesse Hall,LOCATION,{'LOCATION': 0.34918852407943}
7872,Chesterfield,LOCATION,{'LOCATION': 0.97026292514642}
7897,Holmes,PERSON,{'PERSON': 0.98447983729882}
7914,He,PERSON,
7933,he,PERSON,
7960,Mr. Reuben Hayes,PERSON,
7966,Holmes,PERSON,{'PERSON': 0.98964266940932}
8023,his,PERSON,
8089,Mr. Reuben Hayes,PERSON,
8100,Holmes,PERSON,{'PERSON': 0.99256425655182}
8118,he,PERSON,
8177,his,PERSON,
8191,Holdernesse Hall,LOCATION,{'LOCATION': 0.52107395260152}
8199,Dook,MISC,{'MISC': 0.53620629071831}
8219,Holmes,PERSON,{'PERSON': 0.98614036711574}
8226,He,PERSON,
8245,him,PERSON,
8248,his,PERSON,
8267,his,PERSON,
8278,Liverpool,LOCATION,{'LOCATION': 0.97606666940603}
8272,He,PERSON,
8284,him,PERSON,
8301,His,PERSON,
8315,Dook,LOCATION,{'LOCATION': 0.50436435658973}
8323,he,PERSON,
8329,his,PERSON,
8337,he,PERSON,
8343,him,PERSON,
8374,Liverpool,LOCATION,{'LOCATION': 0.89353893813743}
8396,Holmes,PERSON,{'PERSON': 0.99034375808102}
8424,Holmes,PERSON,{'PERSON': 0.97435525139715}
8465,Holmes,PERSON,{'PERSON': 0.96102277985682}
8514,early morning,TIME,{'TIME': 0.70186945866094}
8527,Holmes,PERSON,{'PERSON': 0.99190703669503}
8537,he,PERSON,
8580,Holmes,PERSON,{'PERSON': 0.98998387695092}
8592,he,PERSON,
8597,his,PERSON,
8608,Watson,PERSON,{'PERSON': 0.98823986432198}
8619,he,PERSON,
8632,Watson,PERSON,{'PERSON': 0.949272120903}
8679,Heidegger,PERSON,{'PERSON': 0.99926459942633}
8681,his,PERSON,
8692,Watson,PERSON,{'PERSON': 0.91923322138336}
8717,Watson,PERSON,{'PERSON': 0.96529774108543}
8741,Watson,PERSON,{'PERSON': 0.88872478416325}
8757,Watson,PERSON,{'PERSON': 0.8915120145153}
8797,Watson,PERSON,{'PERSON': 0.94555521307695}
8800,he,PERSON,
8926,George,PERSON,{'PERSON': 0.92947825845305}
8928,Watson,PERSON,{'PERSON': 0.93442673542429}
8990,Holmes,PERSON,{'PERSON': 0.98783225301455}
9038,his,PERSON,
9046,Holmes,PERSON,{'PERSON': 0.98965602159544}
9085,his,PERSON,
9090,his,PERSON,
9094,his,PERSON,
9101,He,PERSON,
9111,his,PERSON,
9115,he,PERSON,
9156,Mr. Reuben Hayes,PERSON,
9162,Holmes,PERSON,{'PERSON': 0.94533910014877}
9191,his,PERSON,
9205,his,PERSON,
9224,he,PERSON,
