docTokenBegin,text,ner,nerConfidences
9953,his,PERSON,
9956,he,PERSON,
10005,He,PERSON,
10075,Holmes,PERSON,{'PERSON': 0.95803971855896}
10086,he,PERSON,
10092,him,PERSON,
10096,he,PERSON,
10110,he,PERSON,
10396,Holmes,PERSON,{'PERSON': 0.99635647573662}
10410,his,PERSON,
10423,Watson,PERSON,{'PERSON': 0.99622887635636}
10426,he,PERSON,
10444,Holmes,PERSON,{'PERSON': 0.99516331591991}
10490,his,PERSON,
10502,He,PERSON,
10596,Holmes,LOCATION,{'LOCATION': 0.53537790633895}
10599,he,PERSON,
10640,Holmes,PERSON,{'PERSON': 0.99449850644611}
10665,Roylott,PERSON,{'PERSON': 0.99826846576511}
10674,he,PERSON,
10687,he,PERSON,
10700,he,PERSON,
10709,his,PERSON,
10773,Grimesby Roylott,PERSON,{'PERSON': 0.9975912690913}
10797,Turkish,MISC,{'MISC': 0.99999823677452}
10784,his,PERSON,
10791,his,PERSON,
10801,his,PERSON,
10819,His,PERSON,
10825,his,PERSON,
10843,his,PERSON,
10845,he,PERSON,
10863,his,PERSON,
10869,he,PERSON,
10886,Holmes,PERSON,{'PERSON': 0.97430253761357}
10897,his,PERSON,
10910,his,PERSON,
10935,Holmes,PERSON,{'PERSON': 0.84420781588919}
10942,India,LOCATION,{'LOCATION': 0.99856150847522}
10944,He,PERSON,
10973,he,PERSON,
10993,Miss Stoner,PERSON,
11012,he,PERSON,
11014,he,PERSON,
11037,he,PERSON,
11061,he,PERSON,
11076,Grimesby Roylott,PERSON,{'PERSON': 0.99885849952171}
11080,Stoke Moran,ORGANIZATION,{'ORGANIZATION': 0.34196508870006}
11131,Harrow,LOCATION,{'LOCATION': 0.37737852754203}
11118,her,PERSON,
11127,her,PERSON,
11149,his,PERSON,
11174,Sherlock Holmes,PERSON,{'PERSON': 0.99983541913569}
11203,Watson,PERSON,{'PERSON': 0.74319217649695}
11189,he,PERSON,
11248,she,PERSON,
11259,her,PERSON,
11418,India,LOCATION,{'LOCATION': 0.99834190899153}
11467,Eastern,MISC,{'MISC': 0.99980386148597}
11484,his,PERSON,
11533,he,PERSON,
11548,He,PERSON,
11567,him,PERSON,
11571,He,PERSON,
11582,he,PERSON,
