docTokenBegin,text,ner,nerConfidences
8196,Eton,LOCATION,{'ORGANIZATION': 0.52559182949605}
8198,Oxford,LOCATION,{'LOCATION': 0.82078329970438}
8183,His,PERSON,
8191,he,PERSON,
8200,His,PERSON,
8206,his,PERSON,
8215,him,PERSON,
8236,Scotland,LOCATION,{'LOCATION': 0.99707185224507}
8249,Cornwall,LOCATION,{'LOCATION': 0.95539752190967}
8230,He,PERSON,
8257,his,PERSON,
8267,him,PERSON,
8297,Mr. John Clay,PERSON,
8307,he,PERSON,
8313,his,PERSON,
8339,Watson,PERSON,{'PERSON': 0.98577672470652}
8349,Sherlock Holmes,PERSON,{'PERSON': 0.99956322966748}
8374,afternoon,TIME,{'TIME': 0.6191419802436}
8369,he,PERSON,
8391,Farrington Street,LOCATION,{'LOCATION': 0.97097497293679}
8409,Merryweather,PERSON,{'PERSON': 0.96189394639524}
8429,Jones,PERSON,{'PERSON': 0.98702632461232}
8434,He,PERSON,
8446,his,PERSON,
8449,He,PERSON,
8455,He,PERSON,
8469,he,PERSON,
8471,his,PERSON,
8503,morning,TIME,{'TIME': 0.62265685411399}
8516,Mr. Merryweather,PERSON,
8532,he,PERSON,
8575,Mr. Merryweather,PERSON,
8633,Holmes,PERSON,{'PERSON': 0.98880414875065}
8636,he,PERSON,
8644,him,PERSON,
8653,Mr. Merryweather,PERSON,
8657,his,PERSON,
8679,he,PERSON,
8702,Holmes,PERSON,{'PERSON': 0.99129034076429}
8743,Mr. Merryweather,PERSON,
8761,Holmes,PERSON,{'PERSON': 0.97788801813465}
8757,his,PERSON,
8764,his,PERSON,
8795,him,PERSON,
8798,he,PERSON,
8801,his,PERSON,
8806,his,PERSON,
8809,his,PERSON,
8823,he,PERSON,
8894,London,LOCATION,{'LOCATION': 0.99378738490263}
8897,Mr. Merryweather,PERSON,
8921,London,LOCATION,{'LOCATION': 0.9892659922558}
8906,he,PERSON,
8938,French,MISC,{'MISC': 0.99999894886052}
8964,French,MISC,{'MISC': 0.99998714618872}
8990,Bank of France,LOCATION,{'ORGANIZATION': 0.76764636777577}
9074,Holmes,PERSON,{'PERSON': 0.95142005484461}
9105,Mr. Merryweather,PERSON,
9258,Watson,PERSON,{'PERSON': 0.93904409607833}
9288,Holmes,PERSON,{'PERSON': 0.98629075665651}
9296,his,PERSON,
9386,Holmes,PERSON,{'PERSON': 0.95914818665761}
9396,Saxe-Coburg Square,LOCATION,{'LOCATION': 0.99889631431654}
9412,Jones,PERSON,{'PERSON': 0.99607332007288}
9549,Jones,PERSON,{'PERSON': 0.92969819405988}
9795,he,PERSON,
9807,him,PERSON,
9836,he,PERSON,
9853,Archie,PERSON,{'PERSON': 0.97468738982975}
9865,Sherlock Holmes,PERSON,{'PERSON': 0.99935926660734}
9894,Jones,PERSON,{'PERSON': 0.99437677082588}
9897,his,PERSON,
9911,Holmes,PERSON,{'PERSON': 0.99581717135611}
9938,John Clay,PERSON,{'PERSON': 0.99992858885598}
9943,Holmes,PERSON,{'PERSON': 0.98418349987992}
